AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,PseudoTime
4.2820678929,1.2568043792,10.5355378521,1.7787969945,3.3081074967,3.0544710747,3.4667415041,10.6915459113,10.3323700178,10.7364817537,5.9368507415,0.7616520883,10.3511561655,2.09524194,2.5529645846,3.8943476237,9.9238967724,10.4949371798,4.4849417919,0.4874699999999999
3.4704208582,8.6166837887,4.7298202611,3.1192792069,2.5624670949,4.2836403225,0.3050956945,0.9287620668,10.6311869187,10.4179774578,10.4138440673,3.2020813967,4.5745927853,3.3359712598,9.9374581875,5.3273679412,10.2839381491,10.4318276508,10.5900360353,0.17794
2.9526371697,4.29498871,9.0456770981,3.8016724396,7.5345390504,6.6944339324,3.3491373151,5.519242436,10.2825516648,10.2523255244,10.1437967597,0.4388068929,9.0286896378,6.1259979086,9.8460384252,1.237831559,10.3770502582,10.3531023372,10.4026007348,0.2067699999999999
2.9391377688,2.1361239071,10.6519845901,5.660781904,1.8266422554,1.2216309059,0.8681814913,10.3294009281,9.8893841224,10.6494597166,5.7452141178,3.3439047411,10.3574323817,4.5258927439,1.7346130625,0.9707014649,10.742373638,10.413826574,4.0901774368,0.4097699999999999
1.4025654373,3.13446296,10.8501528682,1.5469098144,1.4046444983,0.5469892544,4.1467459456,10.6047886475,10.7659162078,10.5160789686,0.4715144275,3.2393423664,10.2148888495,2.9938549933,3.5508891339,2.4258292444,10.2585413346,9.7761130743,5.5799106508,0.59273
5.1814066589,5.0056361511,10.4844584438,2.438591117,0.5265475179,5.9681178344,5.072060918,10.3473045565,10.5265111056,10.3311470978,6.3989952783,1.6513740807,10.4068934355,3.3758193378,4.6800498693,4.0808532511,10.7601563853,10.111751416,3.3225701433,0.8771899999999999
4.7629424768,3.0552585557,9.7661681067,1.1681581275,7.7716535494,6.5338421507,0.8435212893,2.92932907,10.5086594962,10.3041940395,1.0905624396,4.25318649,10.1094435543,3.2152000965,8.5503826058,1.993276739,10.4199580378,10.8407502365,10.3994254282,0.31203
4.3097743104,4.6795509666,10.1218574714,1.8882096386,0.1971802501,1.434089142,3.7499256669,10.269321854,10.7349125414,10.4543949303,1.2124368123,4.808109677,10.3911754846,3.9982551708,6.6605869338,0.4148384605,10.8161058267,10.2175148775,3.5237793433,0.93108
5.2730394282,0.9267827189,10.1864210903,4.5323542252,3.396044063,4.6041136418,3.4595905663,10.4480276481,10.3864276698,10.6732147896,1.6115726072,2.5464412854,10.8081187567,4.9879775285,3.6655620284,4.7105508087,10.3474893776,10.2234031949,2.3288731264,0.99624
3.3896658925,1.6747919409,10.7307719634,5.4417246254,1.4232613457,2.9288933786,4.5869081964,10.8337844482,10.3172130747,10.3476320608,3.9811614179,3.086183233,10.1021687122,3.2505807233,3.997250944,4.5290550073,10.2109730373,10.4194285944,6.6067977575,0.78195
4.0196907021,3.7272390817,9.3622192941,3.7898873407,9.6415686999,9.0588385691,4.8133914515,8.8873673206,10.1735415746,10.4315811156,5.8655363364,2.5484385823,9.7493512512,3.1895312095,8.3872689563,5.3786616408,10.4005920021,10.6997464482,9.2820838235,0.44486
2.2000597585,1.4069294934,10.5506677268,3.3925206607,0.2861403379,4.8075154137,2.9244932504,10.4545544272,10.1535220022,10.305327893,5.361231639,5.699669743,10.7730303928,2.5544988877,3.0503967102,2.8044480674,10.4120269557,10.4793264335,1.4909883947,0.44737
3.0510597858,5.2830515193,10.2198601147,4.3163098771,4.1387924897,2.0212363396,0.2062131294,10.1633852675,10.4359607087,10.5691760831,7.9874646567,4.214974367,9.8812753723,1.0919506044,3.7847134964,3.6768982696,10.7440428006,10.3127113837,8.8266336988,0.42481
4.9390141194,0.5676300511,10.5511416267,4.8280418245,4.6091382586,2.7683818366,4.1751350359,10.182527332,9.9948700358,10.8435940199,3.3908728478,1.7702621445,10.1731004708,2.9121455246,1.4085842777,2.9847408578,10.4970356048,10.7551263452,4.8420864151,0.92857
1.8231020746,0.8018230884,10.3176064357,4.0474260199,3.330368197,5.1421668969,1.1622364575,10.1854347519,10.7761351877,10.5531510683,6.0766496961,4.9237463564,10.749097625,5.8201754042,3.2999881991,3.493063479,9.7990239483,10.4592837064,5.8475335401,0.81704
2.7276256947,2.1281418695,10.1666650102,4.2694689475,1.9083911146,3.1012455238,6.5425937051,10.6576609078,10.4448667635,10.8116763464,3.3284141692,1.2938161138,10.392952203,4.3557458163,3.5947702175,1.5491995022,10.1913914873,10.3970858015,4.0751938038,0.61278
3.5132326952,5.7297672077,10.7362497485,0.6060961156,3.9301954137,4.3695144878,6.1422852335,10.1471171364,10.5749780549,10.4140039155,4.6524563631,7.4696271573,10.3303089808,1.1293520462,3.2161457718,4.3037934087,10.3978321657,10.282130537,0.6078903345,0.79699
3.766978609,5.991795041,10.6087333157,3.7743754425,4.0612952045,3.7858393142,0.8150930603,10.3076274404,10.3089625012,10.6208462533,4.7177425405,4.290134767,10.4479109228,2.714500572,0.5883421605,0.6954237147,10.4133924806,10.4516586388,2.8314080808,0.84962
4.2823774697,3.0175880232,10.5449335901,1.1349995193,0.0984265362,3.6958388248,0.5237286866,10.3738552164,10.4889520922,10.3971177841,0.8131970348,4.3143156572,10.6827514931,1.9807916325,3.9773943146,3.3397813496,10.5711705181,10.1532707374,3.5792775704,0.96617
5.8090969448,1.3962517344,10.0854993452,2.746459515,2.3685609545,4.7142417056,4.1034654082,10.747721653,10.3116312302,10.1888297677,7.0548893744,3.06375275,10.4740901574,2.545999572,4.4092006484,3.4406583764,10.5680142156,10.3456786321,7.9067604615,0.8107800000000001
0.3572554207,4.4361800308,10.2172533951,4.0702759268,4.0851703417,3.7211252661,4.5767059225,10.2717244076,10.5328500916,10.6769213601,3.9857932334,4.0951236281,10.2765943586,3.7795722667,3.8946898857,4.7777962174,10.2736423126,10.7790200152,5.7973063859,0.89474
3.6563228541,5.7280092799,10.7310277277,3.34969039,6.2827383297,4.8949461608,0.8679156877,10.5774207952,10.3777335214,10.2146062675,5.3824068121,3.5462285495,10.3860669068,4.9985617449,1.5619990352,4.7298142383,10.7237726727,9.8573955588,3.9633757421,0.56642
4.4746811961,2.6252172518,10.4265383438,6.6447761463,2.7402202633,1.6791239956,4.6579175066,10.5675011746,10.3085152518,10.4528441327,4.6321382173,5.3624980493,10.6931484852,3.8205409062,4.5940950904,5.8555605041,10.5319003412,9.9410220644,3.4103491272,0.67669
3.8077509029,4.5635168095,10.2579929206,4.6941314938,3.1468592519,6.8044261166,2.0126245319,10.2390088956,10.5246537432,10.6144895145,1.0353970835,3.7548647568,10.2796932428,1.0647272389,1.8751477655,0.4515680977,10.2755985814,10.8372512022,4.4650183497,0.9599
1.4447860499,2.3400319908,10.4437307804,3.4885413244,3.4001647981,2.7589517235,1.6697386454,10.4093243935,10.0286723502,10.6882148871,1.2592649398,5.5074301708,10.4243511212,3.0149312593,1.441231142,3.6997277804,10.5678508038,10.6133262843,1.0245977304,0.88095
1.1242565474,3.4010249202,10.6161815256,3.0297559328,3.8066312986,4.4797373203,1.6791864198,10.4309175322,9.8703367735,10.5863532559,2.2584746199,2.3476156531,10.3945097667,1.2639660178,3.3195919429,3.743665924,10.722556146,10.4514960695,5.9862430483,0.94612
4.9223038568,2.7933262967,9.8502009394,1.6662787162,8.9845578198,9.0694795654,2.3873701438,4.1438318933,10.5632839693,10.5288502151,3.3588964021,0.8346959455,10.0810818757,1.6332123814,8.5777627993,3.026298349,8.91597001,10.4654235796,10.6554198687,0.41228
1.9458356829,2.7065697184,10.6285935668,2.1006075754,1.5119129495,3.7362850235,2.6828087098,10.6161445308,10.443907693,10.1803088906,6.5138207504,1.5552034337,10.3175306305,4.0796999418,2.8897466815,2.5914911236,10.4732024718,10.3941465728,6.751887551,0.77193
4.4369437666,10.6043018401,3.042283966,4.2926655413,1.9295753254,2.8709172083,4.3253975125,1.7093911661,10.7595467472,1.317960673,10.6872992296,4.0045540665,3.6299705691,2.4466207823,6.7868879275,10.9745112064,1.560951927,10.283583722,10.6325581146,0.0188
2.2177828705,10.938253832,5.4402803441,6.504460018,4.0290449006,6.1372725081,2.1853456855,4.5607063275,10.7358753938,6.3331821562,10.2893478145,3.4077723905,3.4291552485,2.6394287936,7.0247022688,9.3053322131,9.9528286718,10.4230012157,10.6539207352,0.099
2.703624422,0.152176445,10.4072648084,5.7468878396,3.4294039569,0.3560226869,2.0251656492,10.5131600915,10.0611298608,10.2346712297,6.1844453692,2.2276132675,10.5077388819,1.8567213068,1.8987293991,0.2043754046,10.5429944211,10.8235281868,1.5389876925,0.78571
1.5416050762,6.4718456931,10.5212621896,0.709171165,3.0427890228,3.8587520402,6.7370455383,3.209805132,10.439247383,10.2023138339,9.8917196506,4.7586365911,10.4696071167,2.5096922318,9.6500647202,2.6952575863,9.8726069376,9.6699659204,9.6222154872,0.24561
5.2051406905,10.4280758451,2.6359871815,5.2257983668,0.3647149749,5.5320582366,0.1901147244,2.5893989093,10.4784973475,9.3358742908,10.364674238,3.0023069462,3.385255087,3.9020648576,3.1102131525,10.4432836984,9.5573514223,10.6677246715,10.3443823583,0.08772
2.1481313877,0.3608563161,10.7561421844,1.8432203313,5.3109230066,2.763636604,2.5879359907,10.4866185026,10.2534713817,10.4211681879,5.5509789098,1.5404219052,10.3481744985,2.5121548858,1.8592796647,0.7831149684,10.6122671744,10.2813576877,4.7484508332,0.78947
1.4646264355,4.2010829964,10.3799400022,2.5723494734,2.869906045,6.8690923511,1.1542236237,10.1390563061,9.9893732476,10.5566950985,3.8329619621,5.8811801433,10.4711106041,4.6228952807,1.9427151125,5.4614050336,10.6253557143,10.7459133563,4.3628629434,0.98997
3.1259194037,3.9644194619,10.7098311744,6.2143342129,1.767357435,1.4535132128,2.4567254543,10.1680676506,10.2604604713,10.34173462,4.2747261945,3.0995715812,10.728775951,4.9462105712,2.1237828777,3.2244430553,10.4403007464,10.3071304868,7.0577670303,0.6854600000000001
6.4394381352,4.4347353912,10.4588645236,5.7614629257,4.165524209,1.631002621,2.4478004732,3.455889716,10.0565667699,10.2912983147,6.7548266212,5.3079417469,10.613084643,1.6814663812,7.4568639817,1.4860728757,10.1098640414,10.3641803549,10.7934034095,0.29574
3.3977902354,10.2491179174,3.5041423687,1.3220110432,5.3855383934,0.559571026,3.9530907092,2.2511612438,10.8088200444,9.7000954739,10.6860239602,0.3791205897,1.5485477755,3.6512330411,9.1963266953,3.7300710569,9.5730773512,10.6598399379,10.4966385368,0.17168
1.3840514614,4.9047110911,9.8410560019,2.0205730975,8.4677747515,7.3717181298,5.0389066952,6.8418384222,10.4597582827,10.2663459476,8.4331730593,0.2604731249,10.2805867475,4.0885682259,9.0086756419,2.3582981105,10.5339490501,10.0184152267,10.1167395839,0.29198
2.3431801068,3.4899769934,10.5855654098,0.9976404638,2.6293757501,1.7046424547,0.5740068507,10.332169843,10.6356922121,9.7465492704,5.6664001047,2.5506469365,10.3925968322,4.2072915059,4.8973856465,4.5941908323,10.8584612715,10.3943153752,5.2550482688,0.69925
3.9196170252,10.5267109965,2.7001666462,2.6518779775,3.2669451333,2.867670609,1.5517513211,5.4541293172,10.3706051911,9.9988523108,10.4819565417,4.015223997,3.7258725875,1.4085647149,3.3874474036,9.8630108372,8.740072553,10.4801113708,10.8495850281,0.10777
4.7939761342,10.2538037551,4.3593603587,4.5551667083,2.7920488204,3.8481505563,4.3437756004,5.3086258793,11.2648307783,5.6442809172,10.6748994356,1.4129704995,4.0013646951,2.7454597156,2.9422728581,10.5283055253,4.9164480224,10.5609242529,10.5006229343,0.03383
2.5928844531,4.6519722258,10.8423932583,3.0776358063,4.5698106305,3.6380398067,3.5404605125,10.4015031287,10.4249418461,10.6421204334,4.2618120576,5.2094443876,10.1764876301,4.0407785832,0.574032557,0.9053814165,10.3104364547,10.3053194084,0.7182854392,0.5112800000000001
5.4638935546,9.9538449925,6.3654586297,2.6288767273,1.3587331777,3.6036320939,5.7441917212,1.962053918,10.3116608465,8.1324890224,10.3949213937,4.5292758809,7.1265151939,3.2633740445,7.9606248053,7.1484660087,11.042233889,10.7677845121,10.5589120837,0.14035
2.3911459369,7.4599896218,4.0158328383,6.5185379278,9.5924582751,9.458575526,3.1553306874,3.4226575145,9.9912390265,10.2593127387,10.176157163,0.3321260596,6.3073096433,9.2618867167,9.7586517631,4.6377726897,10.1559436047,10.0205560327,10.0621698826,0.21053
4.3978673215,3.9763671781,10.4871588758,5.4267457603,3.2102150264,5.0679498449,2.4923314473,10.5257277036,10.3962955251,10.4902803892,4.3840477003,4.4191628054,9.8704249103,3.8506973848,3.6023340079,4.2222280497,10.7243873662,10.5103858283,4.3953748741,0.34712
2.9986531242,4.4391876391,10.4203673291,5.1916616307,2.4565257727,3.3978879244,5.9804418982,10.2811990267,10.6091482226,10.3524520217,3.7703240186,3.4684629827,10.5689388654,4.5966619049,4.5721709226,2.1329872764,10.4880377894,10.4047165783,0.6694048079,0.74561
1.5197105478,0.8320477435,8.8311954043,1.4916224853,9.3372470295,9.3945452111,2.9393850827,9.0314055602,10.0233453271,10.0546533946,8.9220791393,2.2675578789,10.2695321618,4.9198821209,8.686983792,0.861407728,10.2518005472,10.2606549849,9.9461950177,0.29574
5.1601949072,10.8402627782,4.2153986829,4.8714422671,4.7325034088,2.2235076757,1.8491718754,4.9492749232,10.6489535413,7.9596560829,10.8089884824,4.9245734575,0.7782381272,0.7125708565,2.8243235369,10.3516958905,5.1316453612,10.7054565266,10.3829668909,0.08897
1.2071204026,6.4581006146,10.1946642982,4.3251854737,3.5469916647,2.8821012158,3.4690009515,10.3773656741,10.4375606584,10.3662637147,1.7046560778,1.5668775612,10.8703298192,3.4312711159,1.4264170935,1.5646940748,10.3916673723,10.3177489121,7.2804085039,0.88095
1.8218651028,6.9460633871,10.1045996932,4.8059387605,3.2533129485,5.1666567853,4.3053484922,8.8283400249,10.7013251844,10.5806710051,4.9598977261,3.9953164623,10.1143039901,2.91215146,4.8007773988,2.7162116212,10.6872032237,10.3666860424,9.7819000504,0.44987
2.1925778554,0.8672267135,10.5360772168,2.2255649856,4.7582992176,4.4027724569,0.8080145028,10.5587838364,10.4832002403,10.4215998602,3.3102195513,2.9958703442,10.39961435,4.7978938317,0.2476239484,4.9375112737,10.3577591262,10.4407339845,4.9722936828,0.72431
3.1748043162,4.9741831628,9.9725632028,5.4921392694,5.6318714232,3.7017760707,3.7954986707,10.8280763881,10.4481038166,10.3432749703,4.2897700011,3.6514117887,10.3996324613,0.5719967159,2.9219392433,4.9279061432,10.6969556813,10.2863557732,2.8213606903,0.70301
4.0086837494,1.3584967225,10.3910317112,4.5040257081,2.576355261,1.7247549856,3.086363956,10.4502454112,10.5633034812,10.4401258888,1.7377500733,4.1582152704,10.7182618527,1.6969992907,4.6583331916,4.2150959531,10.5858029416,9.8986377018,6.1551004382,0.87093
4.8415326243,4.5632867639,10.6061910621,2.0779690377,3.0070367799,0.4289191971,6.5009450587,10.3315277785,10.3878249354,10.2924574615,5.272256157,2.8944840903,10.4382784134,1.3884351843,4.2918386258,4.6139420052,10.406106571,10.5733611006,5.9157885397,0.94612
1.463608046,0.4298164605,10.0698499909,5.1016955333,0.6706766986,2.5970251489,5.1930713864,10.5094694663,10.2141097354,10.750757764,2.3143132902,0.555730448,10.6665777649,3.3908021999,0.8754667296,3.89774174,10.6041327934,10.2046377234,6.6041335755,0.60526
6.4090783982,5.2304575884,10.3328092503,3.7050661699,1.5191240097,1.6448229916,3.1668169082,10.6141805028,9.7967019247,10.9777781294,2.2332245762,2.4256446184,10.3814328292,3.8466462567,3.4286515038,3.5949968302,10.6719350656,10.0909658489,0.9553154709,0.69925
3.629308739,1.844588554,10.4288232465,1.6620486546,2.6407641655,2.2162038616,0.5759041838,10.2540806887,10.5546433419,10.6753824311,5.2586660856,1.086504029,10.4868075848,2.866878463,5.8045807425,2.503926923,10.3190925183,10.4609408222,4.108535074,0.4373399999999999
2.677470709,1.9722970564,10.2074726062,3.4343557272,4.7053125495,4.4515763399,5.0926281913,10.2312868087,10.2861923602,10.7361146881,1.1396552011,6.1355288347,10.2868901478,2.7000554936,2.1582393393,3.6501424974,10.4897934091,10.804656312,2.3492109382,0.66792
1.9813643861,3.4681436817,10.1665701952,5.2982908441,1.1078893801,1.5929309969,3.8619280976,10.257204237,10.0633295557,11.0095492717,1.8145041261,2.3767339982,10.7407141565,0.3852866235,1.4773413956,1.983505791,10.334319949,10.4595478772,3.7207502157,0.45363
3.1182992626,4.2641215795,10.4284563903,5.9031327121,2.6481645051,2.818895932,5.6689795768,9.9120807048,10.6576814237,10.664936584,5.0346771708,4.3104332973,10.4569474688,4.9794162316,0.6426055009,4.7252919338,10.540689973,10.3157152645,2.2355135622,0.68672
5.5996090274,1.7014646486,10.0155460227,4.2056860747,3.7552296533,2.0813702863,3.6003453811,10.5884978753,10.3189164112,10.7206992118,3.2754910043,1.8389156314,10.6412742733,5.6432083555,1.412035867,3.7586112877,10.5887495102,10.1250985356,5.5188510616,0.76942
5.381064097,1.5810253589,10.3773752535,2.2322769542,0.7588799351,4.4183165559,0.3083625444,7.3012008902,10.706496136,10.5785623533,6.6769649259,4.1376609638,10.3619289091,2.7428606788,5.7046369213,3.9537252522,10.4575470558,10.0939739459,10.2853086675,0.3183
3.1445349239,10.0632903456,8.425446521,4.1454995221,4.7938239389,3.4475649291,2.1781481801,3.0941852501,10.2893978188,10.4060080754,9.9549119021,0.7706152223,8.3732948457,1.1917311177,9.5835793859,7.6271040593,10.5115749069,10.1493698791,10.0086842768,0.18797
3.6929109566,1.0990534036,10.2699458263,2.041422497,0.5497655735,2.6361806371,5.313633161,10.4593423682,10.3576588272,10.5773705242,5.087295789,2.3141820815,10.1709586794,3.3430173792,4.1979714284,4.4591896564,10.7558552957,10.3679508996,7.4656971669,0.40852
3.5113360883,5.6378657107,10.7846263081,3.0805352805,3.6905979572,2.2374572155,4.9260544191,10.1257581375,10.288453741,10.4011907812,2.0644763928,3.9636406212,10.5773080717,3.5113334092,4.7136342299,0.787599364,10.6666537999,10.2261076025,2.7802537026,0.81579
2.2785672902,3.9915622456,10.6382665649,3.021867356,1.2040040913,2.3492780952,3.1557671605,10.4821655343,10.3084118563,10.4804909539,0.0867953117,3.1526542866,10.4926531958,0.4677121303,0.64772373,6.804153604,10.3423578619,10.4305124337,3.1853790433,0.69799
3.500799671,2.850000051,10.8926645348,6.2193604092,1.7186740276,4.9927261943,1.8117653541,9.871527383,10.5343439403,10.3459575462,5.5113729267,2.7913748142,10.2103734534,2.5878358957,3.77100559,2.2435024832,10.2895129703,10.6992086697,6.4762441682,0.54135
2.1098510284,4.8978821108,10.2673528538,4.8143670082,4.6545141538,0.3181308522,4.0177195285,10.270668074,10.3166577281,10.5553437532,7.1731725667,0.1376944085,10.1666524716,2.952729589,0.4843200027,3.1604799028,10.7417597555,10.6247769963,5.9532058517,0.36967
1.6169266944,1.316603539,10.7594973924,5.437374766,0.1793278063,4.4287009849,1.5109570674,8.7003152983,10.4183621915,10.1165423851,2.8489191824,0.4960738817,10.6307864173,4.1932992049,1.8553731087,0.515040648,10.518827607,10.6019075876,9.4043081889,0.36466
0.6576847627,2.3086199504,10.5190163402,1.7684513228,5.1545123086,4.496418471,4.8206688979,10.0634113367,10.711739689,10.2872582871,3.5686752955,3.9224262086,10.7718093871,4.1402869878,2.6718139755,4.8677916302,10.5380941514,10.1534083515,2.0468993247,0.65163
5.9406289686,1.1181646883,10.9030839533,3.8243201765,1.0777020658,0.6947250061,2.7247761365,10.1927499963,10.356390102,10.7271027445,5.6302937726,3.4942234104,10.5293398935,2.5863868066,1.9015689501,1.8312833737,10.233475275,10.0712656754,2.9761264027,0.73434
