	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E927_432	3.5123942992	4.5830154563	10.3962388032	3.9389129211	3.1439253745	0.3065010331	2.5095152718	10.1564249506	10.5885529681	10.2538987458	0.307830009	3.0565823507	10.7219641953	1.9395629123	2.3287998174	4.8731625295	10.7295906439	10.2746919727	4.8700700224
E949_413	5.5377860236	4.2954968878	10.5403147492	3.3710810448	8.0111402631	7.046736548	4.5369981367	5.5561026666	10.3764177595	10.1309175217	5.3026580682	4.4558513254	10.0578516193	1.0642380374	8.1304544933	3.7485346533	10.6431201296	10.3876599946	10.2051127138
E65_389	8.9597293507	0.0091592096	2.474101623	9.0527094393	9.616133212	9.9629761328	9.2545334418	2.7073572237	9.6920286396	7.1711836556	10.0427295491	9.5370471244	3.1227450938	9.6208063406	9.9349927033	0.4771292847	5.236960164	9.7612866403	10.1452785353
E521_479	9.7805435098	3.2253261441	2.5275162223	9.5596865949	9.8391633461	10.2633637792	8.9908443786	3.2621516089	9.8291260978	1.3888371566	9.3890072846	9.747918193	2.2734504334	9.833359356	9.6418467598	4.7506679099	0.0626800611	9.7420594096	9.3738088634
E639_425	0.8398094935	4.7271173345	10.5559618298	2.0908464875	2.4316413086	3.4219876642	1.4698944249	10.5002162807	10.2095811109	10.3742094307	3.902613185	2.1723292038	10.5521085667	2.7211548066	3.0505862085	0.4264414009	10.7425962439	10.2445488807	5.2793830423
E1682_535	1.3500863032	3.1264775015	10.6435997222	3.9411380703	2.4045446546	3.7334811627	4.9029217707	10.7801759445	9.9945128348	10.5659080181	4.4697661164	3.8002777231	10.4811854569	2.1338171979	2.0518322057	3.5385552866	10.2859634396	10.3554034508	2.4444188872
E785_147	5.5169698838	10.2257743689	0.0294847436	3.7570039527	6.1984881672	4.0014563903	3.9108214997	0.3762597787	9.9824727218	10.1353206518	10.3901106711	1.2433432153	4.7670048891	5.3049380232	10.3721674872	5.048602322	9.6854803794	9.9406514951	10.9243645965
E1402_204	1.6182262915	8.9087846086	7.5825758973	4.9646962273	9.3979866818	9.6483854869	4.015745503	2.3022139616	9.8641556801	9.8906682453	7.2267889031	0.6717209895	9.9588293459	3.8221459932	10.1790591816	1.8390578188	10.2155741493	10.1835182862	10.2961405898
E925_539	4.5046017214	2.3069323741	10.5873433991	3.8073678418	0.020473739	2.5566999007	1.0120744142	10.3928724092	10.0539999724	10.49514233	6.676256525	1.3297021671	10.5529814749	1.6966694848	1.3839581762	4.3949646854	10.2114540039	10.7799799684	0.1124998973
E1714_532	4.8833133583	4.2534430346	3.874712421	1.3065298365	9.8420902087	10.2132687804	3.2957190651	6.6868761671	9.8020055934	10.6137945073	9.6474749811	5.9855477629	5.5702452686	9.4699687207	9.9857129374	4.5489720896	8.3454850462	10.0969527099	10.2239458646
E1821_155	2.4103810779	10.5384890633	5.5257268433	2.630659091	1.6515469172	5.9471601587	5.6543494703	3.8990887438	9.8938385596	10.3328709264	10.0958842132	4.9775537626	6.8649308229	0.8227043621	10.4437227569	6.4536747844	10.0412610106	10.1921411941	10.1732975958
E111_653	3.899142178	3.2615532097	10.3630608303	2.7397334749	3.6004914656	4.217277338	4.6419202582	10.3064893895	10.2583721587	10.4104248563	2.4249734584	3.7227830646	10.6116160212	0.2239823432	4.0521052914	1.6983956132	10.466940908	10.7290678744	5.5234208966
E965_694	9.5222671788	0.8221894318	3.2565786971	9.5219288318	9.8503898887	9.668272668	9.7288329612	0.194944515	9.5738102971	4.0098669208	9.8974250073	9.5264339536	3.1980727707	9.7556092188	9.8690462123	4.2652193954	3.365038551	9.8438486607	9.4999982174
E1591_489	9.5034326011	1.0264567181	2.5917306057	9.6062546321	9.7862119084	9.3474275881	9.7646934911	1.7944236269	9.7717580125	5.8919750292	9.6069933064	9.7495372387	1.6997877796	9.3477835893	9.6725596898	3.023261703	5.4961965897	10.0427254568	9.8839680913
E815_68	2.7587383335	10.5740221186	4.2493021553	0.813095661	3.2230441819	0.2519080115	1.5660813321	2.7298122414	10.332718016	6.87291776	10.4773201283	4.7666192766	1.1229586802	3.9873303868	2.9973714332	10.7689969237	9.7014369253	10.8104993905	10.2141280005
E1071_726	9.568480641	3.094639227	2.4383571048	9.9453945433	9.5123453343	9.6942420876	9.2460248911	0.9751998667	9.9133213115	4.4167622696	9.8312795084	9.8833523161	4.4408029859	9.6489313609	9.7329356449	0.2349194376	4.4102073736	9.8078529389	9.3587929881
E1224_51	0.742689078	10.9430428259	1.2466606155	2.0131851015	5.6044515652	5.4979589625	1.9353585604	2.5590293793	10.7026203298	5.1440710787	10.8591999674	3.3040614406	5.7044748893	4.922737228	2.411893414	10.1554564419	3.3706299903	10.30843229	10.8630888547
E1173_513	3.0519289515	0.1994532536	10.1251024065	2.3960449156	2.495336787	2.3735514711	1.1584915459	10.7588186542	10.5630912944	10.1289845843	1.2432459911	2.5164537854	10.5111100564	5.6331505797	3.5775789105	3.4368391334	10.5517803225	10.4857183479	5.1004643558
E1001_757	9.9196134329	1.8719214602	0.6293814491	9.5851036065	9.6141725017	9.5087553791	9.7138666409	2.0144581637	9.937861375	3.114741	9.9975057316	9.7254856703	4.1225606657	9.5560807967	9.792181956	0.9984223584	2.6474287957	9.6973498863	9.1487323139
E896_532	2.470316843	3.8474874174	10.5991477043	1.9948601551	2.2223234722	5.5878258071	3.8215155915	10.3708578252	10.3671510255	10.5997497496	6.004573035	1.5692674721	10.2840711564	1.8676540788	3.1209453483	1.4301810895	10.4803532874	10.4720104663	1.2017761503
E656_613	9.6873390145	1.6407005835	5.6379956178	9.3453385197	9.6416842182	9.4516422198	9.9211511695	0.0316298702	9.7888307182	2.8366473753	9.6736854728	9.5749147473	1.7187959879	9.895874877	9.9508256453	2.2696634523	4.3354127082	9.3610318248	9.848947482
E25_681	9.6044016249	3.204500868	1.7118893113	9.6358792048	9.6639339423	9.567248513	9.708762856	2.2802469751	9.3666180367	5.4351826247	9.5243772551	10.0513247947	2.2703942201	9.7061694952	9.3818855251	1.1271094877	2.5161026703	9.4144933382	10.3690272827
E875_422	9.6817699612	0.9651082853	5.056242082	8.801651633	9.6475206675	9.8435302884	9.6805413441	1.8261171774	9.9461401846	6.5678099124	10.1151153854	9.5075109103	3.9103693665	9.8612352528	9.2929484569	4.0980214652	2.9740789904	9.8401869717	9.5295108117
E429_653	9.8668925145	3.1994788211	1.8919000696	9.4906898021	9.5406662045	9.6679142465	9.7468858018	1.095929512	9.8741827038	2.4828376828	9.6447238168	9.8293951311	2.092125663	9.8291591707	9.3601331525	5.0273083026	2.6655575975	9.7466805988	9.6615298755
E188_127	0.7924284044	10.6640979925	4.3225646445	1.3149728288	5.6915471456	6.3277472303	4.7376424939	0.818286575	10.2081337096	10.1529506657	10.3355227245	5.9892318432	4.5522790915	4.7589231921	9.8559522653	3.1775773737	10.3906961326	9.9295717754	10.2652027507
E1662_719	9.5580429075	0.4848463245	5.4022456805	10.1197980567	9.3832308008	9.476160947	9.5471221197	1.9523098924	9.8370433884	1.6692198234	9.3171860167	9.543757678	2.3708115392	9.8861831198	9.9618094026	1.7323848155	1.5796570576	9.6622570788	9.8288688343
E347_782	9.9459335811	3.6916330369	0.117406715	9.7222607405	10.085245757	9.2166366992	9.4365131085	3.2107430943	9.2690467199	0.4030177056	9.3551790547	9.6483872196	2.0985997956	9.9950338301	9.6934560181	0.6206412246	4.0648655604	9.8945240703	9.8008678179
E1979_450	2.6442397415	3.6392977489	10.5476911068	1.8567069108	4.999692518	0.1534353246	3.6425843143	10.3783515094	10.6001477541	10.5616304589	1.7999148161	3.4382470659	10.0949590785	1.9508325209	3.3697645097	2.531701163	10.4155061033	10.5638472272	5.7044998246
E702_416	5.4090031248	0.4009016957	10.6261728666	2.7953414926	3.6703331649	1.9560383908	3.3480818814	10.1223073656	10.7128731094	10.560801142	4.6839263035	2.7874299441	10.1617553063	0.6190264906	5.639563149	4.1009120986	10.0423694051	10.7686012814	3.5586737438
E399_306	4.0177801132	3.4464060665	9.9150740353	1.6254376793	0.57770141	1.5172058651	2.1092576927	9.3945536879	10.7449719779	10.4652190821	3.4016246314	3.2507225281	10.4196250027	4.8511059473	1.9724238095	4.9458602064	10.6394660397	10.304278288	9.8119651321
E542_184	0.6620376636	9.2815171237	9.2183281954	1.6397006568	7.7927986929	7.0222216567	2.6844226313	0.8259197114	9.8819096123	10.3329767844	8.0683722104	2.9648765849	9.7176402318	6.9673118946	10.1705050154	5.2093428765	10.3195233012	10.2943471416	10.2721556723
E608_441	3.7698856621	1.7483161634	7.7586965316	3.0089853881	8.9721362884	9.4579534143	1.9622223833	6.6923740929	9.8456083102	10.4082190557	10.5337073227	3.14248806	5.8256484709	9.0109454768	9.0427612898	1.3270405656	9.5035124081	10.4821737734	10.487486002
E424_145	1.9427117042	10.1810063905	8.7827588026	1.1924786013	3.5668457535	2.8701586179	1.228384982	3.8689414249	10.0360366402	9.5819853891	10.4317222072	1.575262103	8.5963981639	2.6855557981	10.1314178065	8.4570896045	10.2455365369	9.9948784003	10.0687769508
E1907_370	3.8645033151	2.4263494701	10.1724513399	5.2167443747	3.3070836512	5.913457285	1.2077724823	10.7038269451	10.4890585412	10.6215996748	4.0904320559	2.3018709424	10.7259837864	2.1391285992	0.4887514774	2.6007026465	10.0384660673	10.2986755021	3.9973604286
E816_174	1.8303269181	10.0661232315	9.527180994	5.1731178873	4.1657645772	5.7869262113	2.5985027134	6.1778086133	9.8489646855	10.0966878767	9.1168674297	1.6319187758	9.0363564642	1.0421382581	10.1696972742	2.9630613928	10.1320921379	10.530010955	10.1735028753
E1481_471	9.773454118	0.4427036051	3.0466181988	9.9888087622	9.8329791914	9.3506425647	9.8404047519	0.6389900636	9.928570154	2.682304068	9.4090805104	9.3660782931	2.5113028964	9.8299353988	9.8875951825	5.1090855767	5.0851450117	9.2375808603	9.6054169302
E721_426	5.1662935526	0.8995555263	10.1991429074	2.979128329	2.5468879185	2.5948547288	3.5435031865	10.2818662747	10.6927145796	10.4282380131	5.778305614	4.0264802988	10.4627430961	4.7583387248	4.4246819792	1.3768705689	10.6290221536	10.3173258141	6.6889433512
E954_311	4.2273850323	2.1124949602	6.488615949	4.5683998101	10.3121758083	10.1268566129	3.2097144296	5.1217469023	10.288195221	10.3984623471	1.3140627316	3.0731569778	9.294432591	2.3168590857	10.3953453689	1.7627067546	8.7330277404	10.4361524415	10.0275106976
E571_258	2.4822103293	0.7620694718	6.7504397667	2.2748995741	10.2584567055	10.073248072	1.0999015824	4.1935538365	10.0537715051	9.9816116365	5.4898973904	1.4438798887	9.6558045339	2.7710628663	10.0654119923	2.2593802435	10.3630052944	10.3219341996	9.9191820769
E695_366	3.3850962469	4.6257911609	7.1494998268	4.8271181037	10.4547114142	10.5186237566	4.7617019599	4.5227928576	10.348473211	10.2788286312	7.9839793496	3.6535103659	6.5038793909	3.4129251261	10.5459029334	6.1939630424	3.0446559927	10.1732018593	10.2862167655
E1575_617	2.4106652821	0.6222376939	10.2535455016	5.1643164688	3.9340578784	2.4236382368	3.3011505527	10.3281217766	10.9080704631	10.1826189094	2.5711299638	2.7398718352	10.389387406	0.3192564834	0.6366028668	2.6188369397	10.7059956506	10.3629808159	2.4763360049
E737_495	3.4743567931	3.9461356241	1.2007046845	4.5725908958	10.3404883683	10.4225006979	0.6713599145	2.8989711852	10.133029424	9.7980162839	9.7750451732	1.7371914559	1.5325755923	9.9030219144	10.1781850018	0.5921738138	2.6489463318	10.1300775306	10.1653889834
E699_539	9.2860657956	2.5730501186	2.3901642178	9.2840019466	9.7415865098	10.0179364553	9.5142743837	3.2110973131	9.492749781	7.9284542579	9.9336215073	9.1882640387	2.5986014746	9.7597206295	9.6173941945	3.9779454854	4.4451751098	9.9369139601	9.8535870988
E1221_300	2.4190901955	1.7342179341	10.4000862575	5.9433073038	5.5072523112	3.5499148024	4.5118955011	10.00579752	10.4940473852	10.7875412515	0.2376961751	4.6376851972	10.4468693555	2.2826842626	1.8601926229	2.6063557202	10.2251408185	10.6762286507	3.3143595566
E661_771	9.3979929488	0.2822558656	1.6390122193	9.6134713935	9.6899865201	9.7819832577	10.0951385446	5.1472058189	9.2023153158	5.6527770179	9.8505733252	9.8546756635	1.7243587167	9.589397327	9.8008792158	0.4030735563	0.5593749287	9.9096419901	9.2342938964
E596_61	3.7977551942	10.5318055647	2.2357731486	1.3620279701	5.5728757366	4.3132301466	2.9438544456	0.2991303606	10.3667739515	9.9852629054	10.6554821072	5.1309508927	3.8379985948	4.8037832696	3.144809779	10.444947888	6.8022636537	10.6126538135	10.3843481497
E1588_183	4.6450862619	9.9749567815	8.6482543818	1.4704742594	7.1175331137	7.7106103763	0.0021915786	1.8269436988	10.1079140757	10.0906504195	9.8057818353	1.0231478224	9.4482607152	6.1661556892	10.2220144517	4.0945209295	10.0354481586	9.7481576854	10.285930415
E1666_592	8.992898104	3.400285617	1.8060769891	9.4311417254	9.7480520145	10.0646408151	9.1878169908	3.8356300797	9.8832575653	7.9914798241	10.1218280452	8.7007451707	4.1470802041	9.8143133734	9.7436229687	2.0349002516	1.7764372449	9.8136248726	9.7563196724
E1679_65	3.485299157	10.5721549532	0.1408313516	4.3776920442	1.5342185535	4.677178754	5.307217959	2.223059197	11.0568610375	2.522995598	10.6108360947	4.4675729069	1.6570232931	1.2645835167	5.1465586244	10.3173366611	7.8608062142	10.8167558868	10.361575525
E1974_319	1.3099867325	1.8847756505	1.7536564699	5.6313319917	10.538395175	10.0813852147	5.4327461082	0.7134435284	10.5457667179	10.4590050919	8.6000005262	6.2078158717	4.6064880806	8.2422860713	9.8944233938	0.7810408212	3.5829186796	10.2273971893	10.5397669176
E583_19	2.8202410209	10.6711250188	3.0703631842	2.0501125678	5.825148648	4.214000539	1.4907338656	1.2469384842	10.530364841	3.3525015811	10.4292964233	3.7684506081	3.6329846024	5.3352959047	5.2909677712	10.9698552293	2.0323161657	10.7741629756	10.6016053755
E665_251	3.9432813171	4.0751293738	6.8485594015	4.796885392	10.0685644658	9.823358361	5.1062781539	1.5054057399	10.2704126337	10.0043081732	6.6206254495	4.3636828414	10.2147619416	6.6459539895	10.1678595406	3.3917768164	10.2031604119	9.835354541	9.8196704879
E1231_701	9.7865469654	2.5736041335	0.374685094	9.5927993714	9.8488159374	9.425910665	9.875478095	2.3797228596	9.8534993873	4.2874826131	9.8084748701	9.4172041802	0.044952985	9.7463804174	9.5496364317	3.2253301578	0.5176198675	9.7976618417	9.5825519493
E1294_148	1.9723685391	9.6608583439	9.7307061327	1.3919894676	1.6802324033	3.3461980276	3.3113541701	2.5245225953	10.4023853934	9.5953390858	10.1081109833	4.2189792693	9.4363038662	3.0604760569	10.2998596622	1.6400850306	10.0469990141	10.0612527755	9.9423063405
E1043_653	9.780063825	0.8454513994	3.2235170603	10.0140110996	9.5331452077	9.7690866549	9.7074898828	3.5355244994	10.0519003163	4.8656347254	9.195798182	9.4297082674	3.3460917044	9.685229517	9.6642843065	2.6821618272	3.5481305528	9.8500600386	9.4113431955
E500_71	3.8017868291	10.2256295381	5.1767160119	2.2628695944	2.3490590173	4.766799369	3.7291214629	3.2684787322	10.1012601218	9.8188070062	10.5649225532	0.4745495749	3.1099352963	3.8375436532	8.115241943	10.4035152769	7.3549282881	10.7531483467	10.6877355001
E1918_389	2.0142089743	4.8453175516	4.3203880181	5.2911708892	9.9250289394	10.1800200594	0.2903451093	2.0561429364	10.3095701215	9.7619073462	9.4425864361	3.7182026303	5.0885303992	10.1666544361	9.900063012	4.0438955081	6.5064238443	10.1340707251	10.6194512416
E1541_65	3.6769050776	10.8860656262	2.8956224539	5.8900453682	4.5222157365	4.7176115507	4.8507843141	3.9791197184	11.1096234331	7.8740386539	10.6117657363	0.9735275001	1.4389986397	4.5200644542	4.3022443144	10.4393166382	0.610005616	10.324206483	10.2580712954
E784_428	5.1240667469	5.4235445586	3.4012939349	7.1830232079	9.7903544979	10.3557261602	6.7620417765	5.0602302831	10.1237604625	9.5203184779	10.3437963339	7.845270383	3.8607924864	9.840875034	9.8209765761	1.7715647395	0.1794246326	10.2017158103	10.035756621
E1248_501	1.0579731427	0.1900143859	10.1545663609	2.557024652	5.604942086	0.441696458	3.4123292977	10.6990233999	10.1417036064	10.5123864133	5.6471125486	4.8031813629	10.2633348288	0.4296290188	2.6552726323	0.9353626942	10.7290566322	10.5698525758	4.5074325979
E1625_294	2.0527686965	2.3017687177	10.7169916441	0.9964635117	2.1264800857	1.8884610058	2.5029951659	10.0582563937	10.2336508262	10.2710390867	0.3723703212	2.4277626888	10.137847612	2.4420945392	2.6660153983	4.9730066881	10.401603774	10.643732315	9.4009972888
E187_154	0.8812812225	9.942997451	6.5639896174	0.4633397533	5.1809405436	2.5876719495	0.2204173621	2.7473638777	10.0940284634	9.8199923225	10.6258187396	3.3013440165	6.6599078504	3.9602677532	10.5834511363	6.9840262021	10.1875185336	10.2517582542	10.150774828
E449_83	4.9868708042	10.7364729546	6.8649991765	4.8450179482	3.2098827761	3.2348138482	3.7246848484	3.2960402942	10.4500451309	10.3346940984	10.0935095032	5.2476689891	2.2871115889	2.0192510087	6.4669118517	9.6314116917	8.9624645319	10.7235598272	10.2205339983
E1358_586	1.2939167271	5.6652856144	10.3381885847	1.9118049806	5.3422319548	5.1350506071	5.6557988136	10.4906513596	10.5032435027	10.425570315	2.7768280702	5.7152018762	10.5843307253	4.8996320287	2.6687346875	3.1638970779	10.2307782162	10.4571482815	4.8360373858
E1519_47	2.42522e-05	10.7495787737	1.4804281894	3.3749266923	4.1275604248	0.3642144008	2.070551528	0.824582672	10.6941109954	4.978593749	10.7556990264	2.9956058892	1.7674220392	4.4901304016	3.0669237397	10.6104856764	4.8558764448	10.7240754981	10.5652303057
E255_608	9.9296774517	3.9369917222	2.8947731531	9.9906611526	9.5814766421	9.2728488146	10.0853006857	1.4381395466	9.7678385171	5.1651319013	9.5604354342	9.0865636774	1.6555385944	9.6813158913	9.5025908396	3.9092544456	1.1190916089	9.8336401584	9.7213022642
E169_347	1.7947585166	1.6031410116	10.6975871062	1.3703129834	1.0517054826	4.2704814348	3.8009373315	10.4141241803	10.2648794264	10.6551523011	6.3465170573	2.5531751206	10.4754365059	2.7849028424	5.1792394747	1.3378174688	10.3663038927	10.2282935829	4.9219337635
E1971_463	5.737391825	1.5084363573	3.5154109027	4.4508422018	10.5126021254	10.1337906793	4.8208845443	2.268208168	9.4961626912	10.6311326386	10.000302076	5.3174460063	2.238109425	10.0639190978	9.9754704086	2.5971394605	2.973020456	9.8754803966	9.8214382043
E1007_131	2.5025262569	10.062013004	4.8811574761	2.4800140464	3.6403815427	4.7663492216	5.9824349915	1.2669206147	10.6178138786	9.9329991322	10.3566777559	1.264302527	3.2669472593	2.0649509997	9.7656796095	8.9842490385	10.1771459529	10.2207323517	10.2284153154
E859_551	4.659265922	6.3073288786	10.6234797065	0.3710743517	1.7913565656	2.8491463052	4.7129204552	10.2102586359	10.1949308841	10.6414795189	4.5806840284	4.3173482051	10.6776834433	1.6782606041	5.3875410337	0.8027310523	10.358993558	10.3306966819	3.8948921899
E689_86	3.0164853612	10.3242576197	3.6908763195	2.4543124036	1.5188746669	5.0857850489	3.8059081946	6.9770944905	10.7342183785	10.1877049704	10.6716970388	1.888180494	4.5579790858	4.9600344005	7.7670520074	8.1254131542	8.0047866193	10.4782275138	10.8089571763
E1026_622	3.8873300185	4.9779690501	10.6487001912	3.3124747656	0.1393856475	1.3713933206	4.3012603616	10.6630482201	10.5408924277	10.399664299	3.9154279261	0.2198575297	10.239443349	1.2892899313	2.1017991251	0.3634781906	10.7999683961	9.7303188556	2.6966863774
E937_440	8.5326748118	1.1894517839	4.3440970678	9.9555451689	9.783440673	9.8991577598	9.2636424036	4.5159509664	9.8689085424	8.9134615132	9.8791826413	9.1504361007	0.3960226964	9.7036164927	9.5389428957	1.0100873203	5.9517831011	9.6393158735	9.6289585742
