AMH,CBX2,CTNNB1,DHH,DKK1,DMRT1,FGF9,FOXL2,GATA4,NR0B1,NR5A1,PGD2,RSPO1,SOX9,SRY,UGR,WNT4,WT1mKTS,WT1pKTS,Time
9.6619376568,3.4073233039,2.7812672363,9.9473177456,9.5014951333,9.7125563831,9.5445346439,0.998556923,9.4458577877,3.6579846124,9.3349428018,9.8742422913,4.1325193452,9.8626184384,10.0238470096,3.1820118028,3.1833645631,9.9400221156,9.2458361999,0.9545
2.7280955834,2.01008974,4.7646562928,5.8554631162,9.8401330825,9.9833441629,4.934836726,2.6809808576,10.360467447,10.2956467668,9.8400461725,6.5439224433,2.6518694313,9.3770807939,10.1392159102,3.6280691991,2.9026230053,10.2659176099,10.3728378599,0.4525
1.5831437094,9.6797811962,2.6222597319,2.1364504107,3.3798528027,5.2985629097,3.6785534931,6.0397813826,10.3482486773,5.2278418329,10.3157155216,1.0134131174,5.0357756957,5.471691009,4.5808220577,11.8001709308,2.2886039839,10.3293523374,10.5319278273,0.053
9.2601012944,0.5606492451,2.8065197905,9.9202155989,9.8000834512,10.0131076549,9.5144645927,2.3360634856,9.7027042479,6.2398768209,9.4990753787,9.5675797883,3.2343752202,9.6571203675,9.7895062227,2.5989362765,3.9582397605,9.7089875357,9.6716754995,0.639
9.7136996695,1.9567832933,0.7150644421,9.2377365599,9.9914425754,9.5970571579,9.6436772074,5.4658698621,9.6619587115,1.4510192731,9.5498831965,9.6623043579,5.5459135669,9.9023617028,9.8363490059,4.3985337309,0.5830645488,9.5601420366,9.7573854261,0.744
9.7108958976,0.5078304848,3.6059841673,9.649947635,9.7035660623,9.6401864807,9.7566980224,1.4200303173,9.9338405403,0.8415239298,9.3739058425,9.8185732543,1.5989042523,9.3701218416,10.0053959777,4.9731491412,4.4459786911,9.7476762703,9.4768686364,0.8545
3.3765123967,10.0967313089,8.966743618,0.8664906491,0.4373307523,1.142449041,0.2668644388,5.7547065314,10.3512773367,9.7792687379,10.1283939319,2.2125948727,8.9993884303,2.0807497132,10.0518171093,6.2654495164,10.2116573086,10.0730907319,10.1373715178,0.1555
5.8260887208,9.5516691483,8.8282454765,3.9983559458,9.0135462428,7.7926491044,5.2568605937,4.9245149433,10.0771563062,10.2590448106,9.3190266135,3.0429399184,8.7310825259,6.2657493152,10.2877021334,3.2447483595,10.0826669359,10.0478442699,10.0731090309,0.1555
0.5166534929,10.0763398805,9.5521545833,1.2789022219,5.6682170624,4.5957667975,3.0597130402,4.0825816314,10.3798912329,10.159084098,9.1356425611,0.684968973,9.8631094236,6.5091274014,10.0593010736,2.421207043,10.0685474806,9.946977998,9.7959306021,0.253
3.7318269893,2.666119581,4.3011407578,3.0550736231,10.6355290616,10.5484323167,2.738924906,3.2018330767,10.3662747378,10.0697098602,6.3982323109,2.2690169699,4.948134264,5.5135937318,10.5803969577,5.5505896615,5.6747099856,10.256372017,10.5062807744,0.4525
9.2248636886,0.8940868346,5.1471342255,9.564999002,9.7097564531,9.7690872512,9.8352871658,4.326566101,9.2733182763,6.3363958468,9.6049461233,9.6780196786,2.1335143704,9.6682683026,9.9297384431,2.6101168696,4.7146886111,9.7640653135,9.9507882139,0.8545
1.800836882,2.4503042504,6.4772269473,0.6377732827,9.7241339284,10.2427426197,5.9883110946,1.865238782,10.1416694208,10.244351157,7.4099479257,0.1563247874,9.9232310843,6.3610969373,10.3608715983,1.8490511382,10.0638992168,9.9442826867,9.7375707818,0.253
4.6528072186,4.5425455598,4.2652034376,3.3257425411,10.2078070333,9.7352718547,4.0899026022,4.434220317,10.3060441845,10.842689204,8.6263449546,3.8038045262,8.4254339008,7.2094959955,10.4206235159,4.4517184114,6.9667211079,9.9488295729,10.4076738841,0.5449999999999999
0.4764591024,10.9716588782,1.2807382607,6.5819883557,2.3653997109,1.7878689228,6.776809858,2.0058582566,10.2536774491,8.1919825604,10.7093797627,2.9961133232,4.8297993714,0.7792822312,8.9681536666,9.1026800602,10.0292182558,9.9670156023,10.518432675,0.1555
5.4484312796,5.2593774412,6.3504205452,2.9957538297,9.7445651061,9.9495284832,5.1499216004,3.3489535921,10.3159050507,10.1873479544,3.7163918459,2.1528852919,10.1139935473,2.1176234056,9.9717966838,4.3118298019,10.258562911,10.2189146075,9.881905179,0.253
9.5123019403,0.0084304433,0.7660139864,9.8218643965,9.7526024416,10.0816828029,9.7195384307,1.0144750591,9.6230524083,6.8627672391,9.7031671409,9.8405117882,1.0749644081,9.1838391777,9.8501907047,1.4035877187,0.0656075253,9.6539211882,9.2720403506,0.8545
9.4736211481,5.367587039,3.6155050166,9.7696222459,10.0214284348,9.6071915915,9.7502755861,2.0950951904,9.7535116644,5.2929753478,9.8713982039,9.5841921683,2.6847253991,9.3469635441,9.8773041668,2.3454733874,2.1253736289,9.8122841416,9.1887521575,0.5449999999999999
9.1310114653,3.3074943554,2.3027016048,10.0141138782,9.5213527423,9.15884922,9.8498985605,3.3929958737,9.3897988246,4.9363780793,9.7136319855,9.7122654489,2.5725650385,9.9304880575,9.7604940177,2.9541033529,3.4041749959,10.2077369296,9.5306552221,0.8545
1.2714868485,10.6746109145,1.2027707704,4.7465990975,1.2832281172,2.5252991846,2.4165792631,1.3153438786,10.452461319,10.0082584482,10.5994921407,0.5744185093,4.6772610959,2.5879411606,9.8413002027,7.1440970079,9.3483386838,10.3410405379,10.3592536026,0.1555
2.0441090455,4.8501625666,4.178227296,1.7526455332,10.1537857502,10.619930868,6.3913093131,1.9231281986,10.3829225814,10.243331811,5.4363276296,2.5470610097,6.3655163292,7.2274170083,10.4496569904,4.6971725583,4.5119893645,10.444837419,10.5449785179,0.4525
0.6301055166,10.3678939351,4.7488862966,6.2204278221,2.6778853235,1.6123600109,3.8510999265,3.1215857406,10.271555701,10.5007961497,10.3501295332,2.5737773492,3.3221451355,4.2282239582,10.0463207073,6.7240539839,10.2052502142,10.2726565137,9.901267105,0.1555
3.160474547,1.6835325523,4.4356578794,3.9510598873,9.8860552447,10.3467739562,6.7277805777,0.7871659523,10.0477624732,10.0932547515,9.9789599499,5.3209652891,4.1016040532,10.0383685435,10.4253231226,5.7072989992,2.9554091397,10.0234168154,9.7630997189,0.4525
9.551265074,1.4493243097,0.5140801844,10.0397655285,9.2319497147,9.644992747,9.3906488319,4.1002724151,9.8838822718,6.378635785,9.7780075093,9.4297863337,2.9241120129,9.8010717597,9.7870347555,2.851896784,2.013422414,10.0410410057,9.405179116,0.5449999999999999
0.908007415,10.8467660587,1.875393925,0.3203566086,4.4635247218,4.9427816066,2.5762615516,3.9593647486,10.0081736208,9.1715064045,10.4733603977,4.3493465838,1.9524789133,1.0110683679,8.0989720602,9.9798857559,8.69790453,10.501425778,10.886461792,0.1555
9.4007967835,1.0878705776,4.1766588407,9.4603313602,9.5466951833,9.768221656,9.8921289921,1.3967333661,9.2207223527,1.2233372836,9.72659704,9.9892970024,4.2986481042,9.8588957343,9.3808695276,0.5281574081,5.1168244583,10.0711858021,9.7416137191,0.8545
5.109843483,7.2563068549,9.7158055601,3.1393315954,6.0260391634,6.7053285577,3.9752155286,4.5119078414,10.4472584897,10.026342549,8.8884524032,2.4844904034,10.0058080679,3.3507391037,10.1784198479,4.0363318151,10.2444233194,10.3888038488,10.0873803969,0.253
0.7308649879,5.2909351526,4.9448589542,0.8336540312,10.2436818643,10.2861648869,4.8507899636,5.027143555,10.4956002237,10.2839479427,3.3741421379,0.9811701587,5.9414619414,5.1069866798,10.7224708394,0.1928779579,4.4638307847,10.3374393595,10.6596902972,0.4525
1.3874284084,9.8079455525,8.9715560608,0.4908869975,5.057051591,4.4321677254,2.4392573772,1.8302604455,10.2061864831,9.9883654758,10.6064303392,0.3040885137,8.8667012035,3.2160675621,10.0319391446,4.3362272662,10.3083835983,10.0393976404,9.8638363555,0.1555
9.9231242272,2.9470828781,5.1483250333,9.5821625614,10.2289845095,9.8074278559,9.7300623054,0.8159949048,9.4041482031,2.8478460418,9.424448243,9.6966722286,3.5661348622,9.3164939996,9.5503153439,3.3150879102,2.3405952788,9.8234163465,9.5873754694,0.8545
9.4379412249,3.1757245796,2.25972023,9.2565992575,9.8922331006,9.1999011,9.4757398357,3.2995203865,9.825661033,5.3713546393,9.621282183,9.7756401136,0.7733439882,10.0783018844,9.9699002074,3.1603613251,4.0366804245,9.8150336372,9.6705371562,0.639
9.6214307081,0.5078664708,1.9677890029,10.0867687707,9.5001212291,9.9518752262,9.703052712,1.6278459268,9.7346891309,5.7391510179,9.461019807,9.5036539988,3.285206169,9.433678689,9.9159593326,0.2547528966,4.3640900432,9.6589527356,9.5579366919,0.9545
6.9126484171,2.702846763,4.6712097873,7.2932810186,9.7286262912,9.7107030571,8.3964843458,4.0957211615,10.2083435751,10.0545935988,10.0626710561,8.1552278025,2.3012635395,9.6278910189,10.0633910301,4.851818516,3.3397858947,10.2115538915,9.9326259843,0.5449999999999999
6.2393720825,3.3298261767,3.0120802543,2.6461301631,9.8304523911,10.0726187756,3.4008496462,3.9784996198,10.162147465,10.3037095137,10.0098813369,1.124032013,0.8009315569,9.8910963966,10.1707592021,0.0205896924,3.1594921333,10.2515814188,10.1414279171,0.4525
3.6578345687,0.0852493348,6.0003556312,0.5042088752,10.0810426422,10.2249376481,4.3227858593,2.0195438121,10.28172729,10.0808392585,9.4476826338,5.2336382031,6.8318582951,9.3247932664,10.2259304146,4.9717323782,6.3035326559,10.3180486432,10.2672499197,0.35350000000000004
9.0654804287,4.6577610283,1.2670608536,9.0021871228,9.9052682585,9.5704552646,9.0888876541,4.2268598903,9.6862646729,9.1442153896,10.0318788232,8.4596418551,4.326939512,10.1529955924,9.8739917888,1.8588285828,3.3167264862,10.0039472625,9.5202187972,0.4525
3.4718332104,4.1710687656,0.6383382803,3.4419058923,10.7715139927,10.4816507085,0.0115344128,5.0360097493,10.4781783486,10.2228363764,7.4270786191,3.6242659446,7.0491148083,6.2087968803,10.0294716295,3.8158908974,7.4820321508,10.0679423286,10.4939730106,0.35350000000000004
5.9757409458,2.0246644462,4.7885407035,0.7292323529,10.6558967956,10.1006186289,3.4917139311,5.3423061734,10.1813363215,10.2816050989,6.9926924933,5.5759251915,7.9526382898,4.6520052974,10.5884145902,5.0251950562,4.2136570692,10.3130127346,10.4946576662,0.35350000000000004
4.9866765751,4.0632200868,2.8359862324,1.6676227878,10.4068491059,10.6218731148,4.0455114321,3.2104191071,10.5828781343,10.4915978083,4.1970234048,0.056202429,5.7417645536,4.9896797688,10.2445881735,4.1815514266,6.2706903699,10.2301326399,10.4648035785,0.4525
3.8519160348,9.6647158635,4.2153954126,1.9415836651,5.7057228021,2.7799831625,3.8008470878,3.6632225575,10.3423440228,10.3090614648,10.4035031244,2.3687439503,1.393929889,3.8137075268,9.9609463517,4.9683077446,10.3920353446,10.3535971679,10.5132650718,0.1555
1.3958303483,10.4310360001,5.7669100023,3.0469698615,3.7994076153,1.2815906146,2.8558329884,1.6226635823,10.5688753614,3.5338323653,10.5648614513,4.3956114014,4.2676464972,2.8261466679,2.2678630108,11.1360942612,4.8491194644,10.7739985673,10.470090354,0.053
3.1360438023,2.8877570929,1.1030316519,3.9322893283,9.9425585254,10.4627972716,1.363418779,2.9447718455,10.1453964543,10.4450439175,9.2970243805,3.7251325484,3.0116879133,9.8445186895,10.4336048287,5.698265837,3.8891957985,9.9493969163,10.0293071554,0.4525
0.9891340893,3.995985154,5.1265975053,0.8876793947,10.1747538082,10.4674142812,2.7087716651,3.8881378364,10.2295913762,10.3206464455,8.5692839158,4.1123395497,6.4188209004,8.3546386483,9.9105525126,1.7434108586,7.1181302606,10.6234824119,10.4506289937,0.35350000000000004
1.5540482752,2.6032902585,5.1562494001,6.1579205072,9.5910674222,10.5092082108,5.995067948,0.9448141466,10.1223532727,10.0362157327,9.7448014638,5.2119038524,4.9249926396,10.1823935834,9.6684208002,5.7267276197,6.9646475588,10.0547872375,10.345644953,0.5449999999999999
4.7149741271,8.1923835809,5.7260955278,1.657557515,5.4032081627,2.5916426595,1.4525105047,4.046763419,10.3134570324,9.6975907489,10.6597463008,2.5254594645,7.3063848751,7.5995375674,10.5851467178,3.1383200216,10.5899211332,10.1461591202,10.3202083563,0.1555
8.6723587927,4.3579185772,4.0351059743,9.6602167361,9.2459168367,9.215068587,9.4705690011,3.3650817971,10.2199589077,7.1956675392,9.7691261009,9.0893144922,5.7942179099,10.0671796229,9.4829563928,1.4255469001,2.5946253993,10.0245402538,10.2204874593,0.639
1.4973539952,3.5148666229,4.2026968231,0.8776142674,10.1077220506,9.8972730125,2.3456782625,3.1881109938,10.5703915814,10.3296804454,10.0198499113,6.2651270247,0.564203229,9.5468046487,9.7491736351,5.0815736417,5.1764750306,10.1304008829,10.2165281032,0.4525
9.6562587172,1.2826526769,2.0761089118,9.9934153521,9.3441926677,10.1492767734,9.9062538562,1.6352022749,9.4091961302,4.3006249705,9.3925458358,9.7691797642,2.6618408021,9.7695046674,9.5842982056,0.6304022357,3.6057514646,9.6215227733,9.5416981334,0.639
9.3493286749,1.9451649519,1.2068568825,9.9144122346,9.3810997624,9.9925215663,9.9908024634,5.1891349691,9.3707570004,1.7213918159,9.9852928745,9.7520630034,1.8223974683,9.4277554291,9.4818822164,2.259551546,2.2700479691,9.3767054558,10.0128390599,0.744
3.8420995673,10.6886623655,4.5244339585,5.8659878037,4.5413594562,0.9936135494,0.3763338854,4.370899386,10.447248745,9.9735991331,10.3168093851,3.3574264834,4.1368687052,2.4710418243,9.770773146,4.9769907834,9.8260417199,10.1945051517,10.5798862005,0.1555
1.7302186346,5.8862461717,3.5289473746,4.3058960562,10.2387050216,9.7083744216,3.1552697929,4.5362965922,9.9678314341,10.2825074541,7.7357805404,1.0660987274,9.9160400483,6.9790462171,10.1852074434,2.4324168894,9.7918993217,9.9054147555,10.3204516264,0.253
9.5430181784,2.2111490763,4.8406817833,9.3670504616,9.9054587401,9.6830565025,9.8948394291,0.0072290246,9.7031642509,5.1345492384,10.0785874175,9.5895071006,1.2135518473,9.7630349013,9.6779370079,4.0738301328,0.9853740435,9.7241572695,9.1545379054,0.744
9.6503738918,3.475758968,2.3942131543,9.9241003213,9.6066730535,9.4558986157,10.1620775306,1.6985666356,9.7257928922,4.5250972266,9.6711891843,9.1313891315,1.2444455591,9.7934262432,9.8230374062,0.5803684674,3.3282926782,9.3542576751,9.7961456503,0.639
3.2426569657,9.5316014929,4.3241818892,5.0676225335,6.2945712813,7.8126430017,2.7930619136,4.1249509589,10.352071706,10.2369448043,10.3946371434,3.3880189836,6.4118286012,6.4758614198,10.411664685,5.5754787226,9.9483286052,9.8677945382,10.561699762,0.253
1.0194949224,2.3375482107,7.0455026904,2.5239760877,10.3025862438,10.1604655026,3.6117720528,0.0444546999,10.264833262,10.3148081632,4.9414503329,2.7984317771,9.9807401759,3.0660044491,9.3973732589,3.3387757264,9.7779462258,10.1114247444,10.2576875445,0.253
6.8649695,5.1737388978,4.306072567,7.4000308978,10.1716123657,9.8447624345,7.5727157895,2.9994550581,9.6540174626,9.9904242039,9.9381610818,7.8990496835,1.2075269783,10.2665291264,9.5327547616,0.3324125811,8.4637143572,10.067576356,9.909264424,0.4525
7.1296546516,3.3764471929,1.7209723801,5.9211967178,9.9600988621,9.9515896336,5.4871507064,2.8800423636,10.3903064534,10.3040109516,9.7908764443,5.8408384131,2.348016212,10.0582421777,9.7492826671,1.5248985174,6.7302227348,10.1761008655,9.9926679022,0.4525
1.9821689593,10.517494074,7.3292464902,1.3753787328,4.4054077363,5.4396444887,3.4291457717,2.2823075457,9.9493948371,9.7009174527,9.8078130447,1.0598136094,7.2886363852,6.088993523,9.5048055684,9.426335881,10.6697048165,9.9894226792,10.3463448996,0.1555
9.5809666057,2.2619420798,5.0797480172,9.8778955498,9.5374960139,9.5382919636,9.7037087837,1.77999286,9.4890436761,2.5289889999,9.7617072242,9.7269999597,5.4824264307,9.8528227034,9.9386752792,0.7330928208,0.2631405599,9.7773130998,9.4061873218,0.639
9.5814160075,1.1537701491,0.8147875029,9.707937438,9.7788426737,9.7815287468,9.6932375037,2.2378272209,9.4184980338,5.3246040753,9.7351131142,9.5766970645,5.497796375,9.766293041,9.3206540489,4.5764655952,3.096747087,9.7620201973,10.0014331725,0.9545
2.1466516988,6.2755306612,7.8714550805,3.8117634129,9.8262026494,9.6965799267,4.4423064673,2.1900832728,9.9833514959,9.5041147446,9.3239937522,2.7431355527,9.5440113993,6.6216374669,9.9562485699,1.4414273393,10.2270815778,9.9899792411,10.533755762,0.253
9.2978769118,0.569730487,3.4741110563,9.9576570303,9.6005811278,10.025829607,9.772172425,2.9834017044,9.3629689373,3.7439632289,9.6484699837,10.2829651255,4.4106709629,9.540688601,9.4864879239,1.721357578,0.0679693837,9.5563022551,9.4928035423,0.744
2.6277932775,3.9652824142,4.8164777543,2.8454982689,10.219989694,10.3122239597,3.2895934531,3.7424482792,9.7097691883,10.3689766506,2.3562423272,2.7736972619,9.9908529627,1.2281836514,10.047201586,6.3440618893,9.3592085235,10.2955752166,10.2644861499,0.35350000000000004
3.4275073211,3.6251512911,4.0756182879,2.8661044646,10.5829432012,10.2363491132,2.9583342743,1.5856558387,10.1839542393,9.7908595064,5.0506389259,3.6438477635,9.4382767716,5.2041774458,10.2292850457,4.5806474172,9.7675375944,10.3039673526,10.0160065943,0.4525
9.7264498946,0.6015120104,1.8108787166,10.0998134394,9.5014394259,9.8711431191,9.3482592598,0.6107329584,9.518565011,3.359228301,9.5101215623,9.9480081944,3.4982908386,9.4616460402,9.7878666769,2.827425543,2.4419855187,10.0250600597,9.3205362144,0.9545
0.635940044,5.4142615735,5.8699785353,3.0107854374,9.8373390445,10.1432835934,3.2612430219,4.8244170944,10.3557696136,10.1805108473,2.7600051911,3.2076994134,10.0973543372,0.8366199894,10.2624135062,2.0774178336,9.7186115589,10.0863337372,10.0744942212,0.253
3.2217250946,2.5265395107,8.4563161095,1.4672616231,9.4114225121,9.6599401826,4.9336504934,4.5913373812,10.1096839535,10.1381377089,7.7882906908,4.9828506547,9.951835788,5.9552258379,9.7430457488,6.2132728075,9.8663507708,10.3129072603,10.4836823234,0.253
0.9476593409,3.756914754,5.9003011793,0.5178939052,9.9236214101,10.4625345835,1.5497116112,1.3006937673,10.1728573741,10.1852014839,9.8894055507,1.1158832478,6.938538241,2.6686738547,10.1879951781,6.143026553,8.2670550391,10.586674187,10.0680702924,0.35350000000000004
9.4459249562,1.2246519726,0.3037019776,9.4661023599,9.7970313655,10.0215124099,9.6153925869,1.6214577321,9.7505061729,4.5768940797,9.754892274,9.6570272744,3.5037187181,9.5363212029,9.5143732979,2.8663925136,3.0815411785,9.8141429332,9.8711439231,0.744
3.5150402276,10.4387310088,2.1115435952,4.2401953944,0.1143047871,5.7707982373,2.7022735589,2.77269941,10.5392085714,4.9374862791,10.5061104938,1.04330034,2.2848612569,1.0369512151,0.3853027395,10.8404755102,2.3364690516,11.2424358126,10.3249329763,0.053
9.4877047752,2.3460992088,2.1382467357,9.5614804615,9.8797078405,9.6958431561,9.0030068912,0.032569685,9.8486976226,7.8248488198,10.0128708823,9.1355788587,3.4112670893,9.9458092605,9.6775803744,0.1712199493,4.5070951603,9.6005030319,9.797752114,0.744
9.862400167,4.3325239867,5.0500740967,9.361652213,9.4791464321,9.7924305753,9.4786304632,2.5532120113,10.1005607571,3.612361934,9.5838885064,9.8496949295,3.3137832863,9.627434818,9.8668598006,2.4603183483,0.8976587592,9.423251682,9.6942303172,0.744
9.7688538671,1.7671366074,3.0521416337,9.4058756355,9.6805072219,9.6530000674,9.9323899281,4.8798653207,9.8344395511,3.6686182025,9.4472579889,9.9185244295,3.6383816485,9.576277608,9.6905627654,2.682634227,0.2347284587,9.6390927064,9.6893676217,0.9545
3.714094383,10.2488641902,1.3203002425,3.6914224019,5.8682654378,0.1295431629,0.9045344029,4.6901387048,10.4747367933,10.1846185447,10.0728293372,2.1199082066,2.7852589357,3.7544640168,10.7204744069,5.7778006413,10.3480836849,10.0111917641,9.8460904997,0.1555
4.8540119806,3.8869761864,4.7362442801,2.3805131089,10.0711397483,10.0134199638,2.1334643811,0.2223919697,10.1588779929,9.8379393314,9.7435151347,1.2360053564,2.9681035649,10.3880531719,9.9824601838,6.4184009458,3.4405303925,10.0623943569,10.4361159261,0.5449999999999999
