	AMH	CBX2	CTNNB1	DHH	DKK1	DMRT1	FGF9	FOXL2	GATA4	NR0B1	NR5A1	PGD2	RSPO1	SOX9	SRY	UGR	WNT4	WT1mKTS	WT1pKTS
E1662_719	10.0795440932	0.0	5.9139324764	10.6414867307	0.0	9.9976281824	10.0686188879	0.0	0.0	0.0	0.0	10.0652530786	2.8056148752	10.4078025702	10.4834525006	0.0	0.0	0.0	10.3504695187
E347_782	10.1407071804	3.8724085006	0.0	9.9170033296	10.2800363767	0.0	9.6312084004	3.3858689711	9.463709612	0.0	0.0	9.8431184643	2.2503391857	10.1898136166	9.8881942528	0.6918364346	0.0	10.0892909616	9.9956218571
E1979_450	0.0	0.0	10.5588056087	1.864766551	0.0	0.0	0.0	10.3894650894	10.6112625202	10.5727450319	1.8078513695	0.0	10.1060708519	0.0	3.3798142341	0.0	10.4266198949	10.5749618115	5.7154092509
E702_416	0.0	0.0	10.8139688385	0.0	0.0	0.0	0.0	10.3100567364	10.9006755836	10.7485919462	0.0	0.0	10.3495089412	0.0	0.0	0.0	0.0	10.9564077334	3.7315511308
E399_306	0.0	0.0	10.2788851385	0.0	0.7082899973	0.0	2.3968172779	9.7582199251	11.1089289189	10.8291358895	0.0	3.5806540053	10.7835344995	0.0	0.0	5.2995251771	11.003408751	0.0	0.0
E542_184	0.8736649176	9.7961424585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8479626056	0.0	3.4236011585	0.0	7.4791665596	10.6854507795	5.7129043073	10.8345059741	10.8093238435	10.787127024
E608_441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.9273440053	0.0	0.0	12.7789603349	5.2534431099	0.0	11.2547581089	0.0	3.0281610936	0.0	0.0	0.0
E424_145	0.0	10.8517556175	0.0	1.6073724616	0.0	0.0	0.0	0.0	10.7067369788	0.0	11.1025452074	0.0	0.0	3.2708305362	10.8021508606	9.1267731989	10.9163059941	0.0	0.0
E1907_370	0.0	2.7961322263	10.6145948462	0.0	0.0	0.0	1.475053543	11.1460722073	0.0	11.0638315352	0.0	2.6649197275	11.1682325311	2.4923939884	0.0	0.0	0.0	10.7408466765	0.0
E816_174	0.0	11.041489165	10.5022471118	6.1293522748	5.1017237715	0.0	0.0	7.144005723	0.0	0.0	0.0	0.0	10.0110327228	0.0	11.1451090614	0.0	0.0	11.5055588832	0.0
E1481_471	10.2367465486	0.5804433932	3.4615491692	10.4521640478	10.2962899441	0.0	10.3037177376	0.8225243672	10.3919087927	3.0829011589	0.0	9.829222819	0.0	10.2932452328	10.3509220938	5.5612941844	0.0	0.0	0.0
E721_426	5.3959490214	0.0	10.4346822875	0.0	0.0	0.0	0.0	10.5174159652	10.9283075651	10.6638045593	0.0	4.2487976582	10.6983133728	0.0	0.0	0.0	10.8646092077	0.0	0.0
E954_311	4.8216790108	0.0	0.0	0.0	10.9332853234	10.7479116722	3.7755820664	0.0	0.0	11.0195949265	0.0	3.6333819073	0.0	0.0	11.016477139	0.0	0.0	11.0572946704	0.0
E571_258	3.4751128927	0.0	7.8845466142	3.2434179707	11.3992636506	0.0	1.8165480032	5.2912419635	0.0	11.1222823023	6.6136899419	0.0	10.7962774261	0.0	0.0	0.0	11.50385727	0.0	0.0
E695_366	0.0	0.0	0.0	0.0	0.0	12.3895507683	0.0	6.3480886739	0.0	0.0	0.0	5.4393321235	0.0	0.0	0.0	8.0512120488	4.7832874505	12.0439354166	0.0
E1575_617	0.0	0.6900761083	10.4391739128	5.3452187229	0.0	0.0	0.0	10.513757382	11.0937509556	0.0	0.0	2.8993106178	10.5750286496	0.3580876158	0.0	0.0	10.8916625036	10.5486196587	0.0
E737_495	3.9799924448	4.4634861015	1.5347885951	0.0	10.8873390545	10.9693707979	0.0	0.0	0.0	10.3447065988	0.0	0.0	0.0	10.4497481518	10.7249938558	0.0	0.0	0.0	10.7121943348
E699_539	9.4026561554	0.0	0.0	9.4005920492	9.8582255227	10.1345983112	9.6308910341	0.0	0.0	8.0447637927	10.0502768516	9.3048417941	0.0	9.8763612792	9.7340214272	0.0	0.0	10.0535695659	9.9702358998
E1221_300	0.0	0.0	10.4206173598	0.0	0.0	3.5687180956	0.0	10.0263238772	10.5145794394	10.8080759096	0.0	4.6574116428	10.4674009395	2.2990317315	0.0	0.0	10.2456699744	10.6967623831	3.3328535083
E661_771	9.4983389611	0.0	1.7079936741	9.7138373698	9.790358898	9.882362896	10.1955396983	0.0	0.0	0.0	9.9509580833	9.9550607202	1.795168825	9.6897612179	9.9012602889	0.0	0.0	10.0100309664	9.3346226186
E596_61	4.8488525425	11.6390836206	0.0	0.0	0.0	5.381598657	0.0	0.0	0.0	0.0	11.7628030901	0.0	4.8906859806	0.0	0.0	11.5521935186	7.9031187247	0.0	0.0
E1588_183	0.0	10.5103065032	0.0	0.0	7.6501010547	8.2442667113	0.0	2.2307306105	0.0	10.626034422	10.3410762091	0.0	0.0	6.6957043977	10.7574341861	0.0	10.570816147	0.0	10.8213663926
E1666_592	8.9973972346	0.0	0.0	9.4356431702	9.7525547452	10.0691445771	9.1923172379	3.8398227548	9.8877607643	7.9959701029	10.1263319705	8.7052423183	0.0	9.8188163391	9.7481256833	2.0383094597	0.0	9.8181278359	9.760822433
E1679_65	4.0100186934	11.1390645371	0.0	0.0	0.0	0.0	0.0	2.6861558012	11.6238585442	3.0062184769	0.0	0.0	2.0672899201	0.0	0.0	10.8841867187	0.0	11.383713522	0.0
E1974_319	0.0	0.0	2.4937031663	6.5825861438	11.5034470957	0.0	0.0	0.0	0.0	11.4240302281	9.5637106147	0.0	0.0	9.2054849572	0.0	1.2647254641	0.0	0.0	11.5048192882
E583_19	0.0	10.9433314774	0.0	0.0	0.0	0.0	0.0	0.0	10.8025556977	0.0	10.7014751005	0.0	0.0	5.6014938219	0.0	11.2420901601	0.0	11.0463799275	0.0
E665_251	0.0	4.6265105453	0.0	5.3595989198	10.6481170517	0.0	5.6723439568	0.0	0.0	10.5838404965	7.1957613143	0.0	10.7943574003	0.0	10.7474417156	0.0	10.7827526249	0.0	10.3991393024
E1231_701	10.1500821622	0.0	0.0	9.9562822103	10.2123665223	0.0	10.2390350682	0.0	10.2170511028	0.0	10.1720155618	9.7806330918	0.0575955604	10.10990533	0.0	3.5544225431	0.0	10.1611998342	0.0
E1294_148	0.0	10.5642017731	10.6340888072	0.0	0.0	0.0	0.0	3.3069417884	11.3060625162	0.0	0.0	0.0	0.0	0.0	11.2035002128	2.3108086018	0.0	10.9647974368	0.0
E1043_653	9.8684038254	0.8853406565	3.302741563	10.1023657061	9.621466994	9.8574259101	9.7958248492	3.6165453726	10.1402570734	4.9511269595	0.0	9.5180214472	0.0	9.773562888	9.7526161537	2.7571716873	3.6292161144	9.93840466	9.4996547816
E500_71	0.0	10.4843943879	0.0	0.0	2.5607280505	0.0	0.0	0.0	0.0	10.0775073512	10.8237288991	0.5519481122	0.0	4.0798288559	0.0	10.6623030958	0.0	11.0119738355	10.9465546175
E1918_389	0.0	0.0	0.0	5.8025079413	0.0	10.7022188869	0.0	2.4692541667	10.8318014123	0.0	9.9645330391	0.0	5.5981648469	10.6888497454	10.4221808859	0.0	7.0241704298	0.0	11.1417493182
E1541_65	0.0	11.1447678924	3.1222538454	0.0	0.0	0.0	0.0	0.0	11.368343673	0.0	10.8704417823	0.0	0.0	0.0	4.5490118615	10.6979734566	0.0	10.5828491265	0.0
E784_428	6.0741690934	0.0	0.0	8.148656685	0.0	11.3256901589	7.7260214599	0.0	0.0	0.0	11.3137558543	8.8126983619	4.7818317168	10.8106077224	0.0	2.5187270864	0.0	0.0	11.0055866945
E1248_501	0.0	0.1918598107	10.1694403168	0.0	0.0	0.0	3.425824492	10.7139014404	10.156577446	10.5272632235	5.6617039278	0.0	10.2782097284	0.4334778243	2.6678066775	0.9424842589	10.7439348563	10.5847297819	0.0
E1625_294	0.0	2.4566434958	10.9086450704	1.0952922765	2.2765201063	0.0	2.662725748	10.2498480792	0.0	10.4626538691	0.4182868751	2.5857584881	10.329448338	2.600427992	0.0	0.0	10.5932311315	10.8353801839	9.5924917707
E187_154	0.0	10.3370952557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2140589142	11.0200487715	0.0	7.0509392431	0.0	10.9776746579	7.3757458066	10.5816710129	10.6459236251	0.0
E449_83	0.0	12.6445906607	0.0	0.0	4.9994357148	5.0264938703	5.551051916	5.0927780994	0.0	0.0	0.0	7.128275298	3.9608427916	0.0	8.3636343494	11.5388147739	0.0	0.0	0.0
E1358_586	0.0	5.9155217274	10.5928548344	0.0	0.0	5.3832341169	0.0	10.7453357092	10.7579292634	10.6802471717	2.9971796075	0.0	10.8390252837	0.0	0.0	0.0	10.4854305159	0.0	0.0
E1519_47	0.0	11.0006457453	0.0	0.0	4.3655107747	0.4241712781	0.0	0.0	10.9451727178	0.0	11.0067665649	0.0	0.0	0.0	0.0	10.8615390933	5.0990937698	10.9751400813	0.0
E255_608	10.4416488317	0.0	3.3479979686	10.5026508416	10.0933272646	0.0	10.5973172989	1.7819020791	10.2797573824	0.0	0.0	9.5981838157	2.024112644	10.193204168	0.0	4.3926727101	0.0	10.3455810887	0.0
E169_347	0.0	0.0	11.1527930374	1.6661751003	1.3052531782	0.0	0.0	10.869279043	0.0	11.1103512111	0.0	2.9404899456	10.9306032805	0.0	0.0	0.0	0.0	10.6834090883	5.3644335214
E1971_463	6.2041729615	0.0	0.0	4.906615847	10.9867044235	10.6078098626	0.0	0.0	0.0	11.1052567684	0.0	5.7816509048	0.0	10.5379204203	0.0	0.0	3.3949697068	10.3494290051	10.2953703799
E1007_131	3.0101450402	10.6580754407	0.0	0.0	4.1971792187	0.0	0.0	0.0	11.2140224816	10.5290187997	10.952824651	1.6415836448	3.8117974049	0.0	0.0	9.5798035541	10.773243457	0.0	0.0
E859_551	4.8531235984	6.5062673021	10.8246735917	0.0	1.9373379878	0.0	0.0	10.4114130148	0.0	10.842674881	0.0	0.0	10.8788817208	0.0	0.0	0.0	10.5601634757	10.5318637654	0.0
E689_86	3.191800461	10.522519711	0.0	0.0	0.0	0.0	0.0	7.1740290579	10.932516237	0.0	10.8699900773	0.0	0.0	0.0	7.9646074595	8.3231558777	8.2024714263	10.6765042422	11.0072605291
E1026_622	0.0	0.0	10.786152254	0.0	0.0	0.0	4.4321250294	10.8005010916	10.67833815	10.537100965	4.0442415637	0.0	10.3768686079	1.3721265588	2.2084435119	0.0	10.9374285933	0.0	0.0
E937_440	9.23246509	0.0	0.0	10.6562765095	10.4841011127	10.5998667962	9.9640293311	0.0	0.0	0.0	10.5798835649	9.8507492196	0.5979841298	10.4042410628	0.0	0.0	0.0	0.0	0.0
E1860_226	0.0	0.0	10.9600355807	0.0	0.0	0.0	0.0	0.0	11.4434415084	0.0	0.0	0.0	11.2745213442	0.0	0.0475999515	4.2624181613	0.0	0.0	11.4154888744
E1324_629	0.0	0.0	11.491965327	8.0170076006	5.9769889106	0.0	0.0	11.155144968	0.0	0.0	4.5676102283	0.0	11.0055123157	6.3684561349	0.0	0.0	11.1854309524	0.0	5.1360387622
E1839_336	4.6798523219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.6522200516	0.0	0.0	6.9245191047	0.0	11.7106229539	4.9253509343	0.0	0.0	11.6699159091
E973_228	0.0	10.4713400284	9.7818379665	0.0	10.3292285509	0.0	5.4869907808	3.2880551864	0.0	0.0	10.2837350767	0.0	11.2631165792	6.1042123511	0.0	2.9990689882	0.0	11.3375329351	0.0
E38_31	1.1379496171	11.1819971319	0.1698284234	2.7928432435	0.0	5.3006216968	0.0	0.0	0.0	0.0	11.3056129097	3.2784158885	0.0	0.0	0.0	11.163512897	0.0	0.0	11.4518667319
E59_681	10.46690522	0.0	0.0	9.7220578683	0.0	9.9971921072	10.0883309125	5.7721881227	10.3488486577	0.0	0.0	10.0405320185	0.0	9.9330041053	10.1017424198	0.0	0.0	10.1688828102	0.0
E1636_784	0.0	0.0	9.9957110045	0.0	0.0	0.0	0.0	10.4740334666	10.7371526011	10.4314633504	0.0	0.0	10.6743079266	0.0	0.0	5.5054860736	10.3641579856	10.487456436	5.481033048
E1437_241	0.0	0.0	0.0	0.0	10.3003766387	10.2126569548	2.091236082	0.0	10.4141032516	10.3647619868	6.9825023714	1.5996018003	10.0015087007	0.0	10.2742739954	0.0	0.0	10.0794860847	10.452336542
E37_593	0.0	0.0	10.690829108	0.2766076663	0.0	0.0	0.0	10.4656237544	0.0	11.143531765	0.0	0.0	11.1872497299	0.0	3.9812739076	0.0	11.1854449285	0.0	0.0
E1496_198	0.0	0.0	10.1133136455	1.3954829704	0.0	2.6843868881	0.0	0.0	11.103353667	0.0	0.0	0.0	10.6026137577	0.0	10.6385346073	4.4425408189	10.8955498818	10.6586060956	0.0
E1619_714	0.0	0.0	10.5531924825	0.0	2.1403584973	0.0	3.7327832661	10.4704132659	10.6476297206	10.4175180207	0.0	0.0	10.6312437184	0.0	3.4125514589	0.8098703641	10.344372891	10.230711913	0.0
E7_697	0.0	0.0	11.14257129	0.0	0.0	0.0	0.0	10.8542541098	0.0	10.9483480247	0.0	2.9497608949	11.0089765637	0.0	0.0	0.0	10.8529808863	0.0	0.0
E1692_585	9.9516930597	0.0	0.0	10.2706024926	10.1958705164	10.2353018538	10.0346550524	0.0	0.0	0.0	10.0728627967	10.1699980333	0.0	10.3124628273	9.7406556408	0.0	0.0	0.0	0.0
E1111_381	0.0	3.1699354818	0.0	0.0	10.6400119739	10.0511497439	5.9402830175	0.0	10.3227336953	10.2415622298	0.0	7.2235300863	0.0	9.8316137958	9.9709728724	0.0154304379	3.1265358269	10.5238366771	10.2857055641
E1768_507	0.9271700203	0.113999464	10.5830506175	0.0	3.4071672956	0.0	0.0	10.9425266817	10.5934397201	10.7932748911	0.0	0.0	10.5275987255	0.0	0.0	2.124686447	10.7209389508	0.0	2.9028456766
E1303_476	9.6499534001	0.0	0.0	10.0595204119	10.2423505557	0.0	10.0902157056	3.1242087239	10.3722944276	5.9267923801	0.0	10.0195225953	0.0	10.3451652712	9.9864308131	0.0	0.0	10.0913273636	0.0
E632_727	9.9818230243	0.0	3.0591149584	10.2672667535	9.8213387886	10.0324539765	9.8643899479	0.0	0.0	3.9552921207	0.0	10.1941761826	0.0	10.1825498536	10.3438110488	0.0	0.0	10.2599696485	0.0
E880_391	0.0	0.0	0.0	0.0	10.989892548	0.0	0.0	0.0	0.0	11.4456405555	10.989805586	7.6860247666	0.0	0.0	0.0	0.0	0.0	0.0	11.5228645269
E586_6	2.4495546924	10.839381758	0.0	0.0	0.0	0.0	4.7754722819	0.0	0.0	0.0	0.0	0.0	6.1718354486	6.6141834777	0.0	12.9605203714	0.0	0.0	0.0
E119_549	9.276486033	0.0	0.0	9.9366101096	9.8164764993	10.0295032158	9.5308536334	0.0	9.7190960178	0.0	9.5154641801	9.5839696355	0.0	9.6735115088	9.8058991362	0.0	0.0	9.7253793907	9.6880668438
E57_719	4.4362558086	1.4614317797	10.4630990333	0.0	0.0	0.0	0.8183474599	9.9441677759	10.0157965597	10.3361128456	0.0	3.7966737437	10.8721634817	0.0	5.1048313123	0.0	10.5419440702	10.8514999235	0.0
E1236_630	10.279423297	0.0	0.9634402289	9.8032420778	10.5572639167	0.0	10.2093730835	6.0215150468	0.0	0.0	0.0	10.2280077485	0.0	10.4681537292	10.4021181102	4.9424354381	0.0	10.1258029942	0.0
E1896_709	10.1981524313	0.0	0.0	10.1371828518	10.1908200797	0.0	10.243969993	0.0	10.4211678059	0.0	0.0	10.3058653156	0.0	0.0	10.4927437234	5.4476630663	0.0	10.2349452389	0.0
E1713_149	3.6044961892	10.3468008262	9.2165636731	0.0	0.5070850739	0.0	0.3122954464	6.0007240244	10.6013807993	10.0292865984	10.3784680049	0.0	0.0	2.2756638292	10.3018799903	6.512738959	10.4617428953	0.0	10.3874468644
E1681_291	5.9921504148	0.0	10.480383975	0.0	0.0	5.707039942	4.9401508941	9.9641135892	10.8326312864	10.5724480155	5.1486579663	0.0	9.9172745285	0.0	2.6977578692	0.0	10.6637237584	10.5122270343	0.0
E1299_162	6.4521574504	10.1861379963	9.4622682993	0.0	9.6477054121	0.0	5.8785140793	0.0	0.0	10.8937790912	9.9533756036	0.0	9.3650265355	0.0	10.9224446626	3.8246557508	10.7173466757	0.0	0.0
E654_183	1.1813163952	11.633295156	0.0	0.0	0.0	0.0	0.0	0.0	11.9370140304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5038504435	0.0
E29_343	0.0	0.0	4.713525422	0.0	11.0667197303	10.9796083957	3.1133815659	3.5921516135	0.0	0.0	0.0	0.0	0.0	5.936833033	11.0115784938	5.9740367816	0.0	10.6874922138	10.9374494698
E100_667	9.2459687799	0.0	0.0	9.5861114598	9.7308715561	9.7902033639	9.8564043572	4.3466599524	9.294424526	0.0	9.6260593378	9.6991342241	2.1498638302	9.6893826743	9.9508570904	0.0	0.0	9.7851813423	9.9719071728
E338_92	0.0	10.8067332095	0.0	4.024307237	4.8448176574	0.3704495082	0.0	0.0	10.5887233425	6.2511125395	10.8854382766	0.0	0.0	0.0	5.2484434799	9.0064811581	7.6115552596	10.9931016804	10.876908654
E704_238	0.0	0.0	0.0	0.0	0.0	10.8220260747	6.5604493627	0.0	0.0	10.8236350512	0.0	0.0	10.502416837	0.0	10.9401860359	0.0	10.6431306599	0.0	10.3166889867
E885_369	0.0	0.0	10.719627345	0.0	0.0	0.0	3.8856621757	10.2487955231	0.0	10.6377744727	5.636742401	0.0	10.8489564538	0.0	0.0	0.0	10.7303454121	10.8947462446	0.0
E71_405	5.1481489939	0.0	4.755185673	0.0	10.7200368896	10.2473602943	4.5769372865	0.0	0.0	11.3550489561	0.0	4.2851718548	8.9367731924	0.0	10.932903415	0.0	0.0	0.0	10.9199509445
E1115_93	0.7430459785	11.7551104861	1.7912975177	0.0	0.0	0.0	7.5550374151	2.6305988428	0.0	0.0	11.4927713217	0.0	0.0	0.0	0.0	9.8853324836	0.0	0.0	11.301773112
E730_39	0.0	10.9924229624	0.0	0.0	2.6891840549	0.0	1.4247345888	0.0	11.2190357733	0.0	10.8694845652	0.0	0.0	0.0	0.0	10.8949711032	4.0076616364	10.8030552596	0.0
E1624_645	0.0	2.9661865837	10.9632210254	0.0	0.0	0.0	0.0	11.0226090545	0.0	11.1303513028	0.0	3.7668265773	10.8003338885	0.6438841984	1.0886214949	3.5673548489	10.8698038674	0.0	0.0
E1355_693	4.4756503056	5.7403438046	10.6258791061	3.4337770917	0.0	4.1279013604	0.0	10.3275464641	10.6277231796	10.4975173604	4.9584886556	1.6197130703	10.5063645548	0.0	0.0	0.0	10.4870659226	10.0927539061	0.0
E32_227	0.0	5.6190430842	0.0	3.3226035788	0.0	10.3173741994	0.0	0.0	10.6838244845	10.5552436245	0.0	0.0	10.4818746782	0.0	10.3396474347	0.0	10.6264720063	0.0	10.2497351209
E1693_369	0.0	0.0	10.5698649589	0.0	0.0	0.0	0.0	10.6969760357	0.0	10.6747204525	0.0	0.0	10.4760184184	0.0	0.0	2.4361787976	10.8775024602	10.8523464169	5.0720458679
E626_529	3.1402574552	0.0	11.4394334953	0.0	0.0	0.0	0.0	11.1940699189	0.0	11.6034427696	0.0	0.0	10.7613973746	1.7936110351	0.0	4.7643872439	0.0	0.0	0.0
E1320_711	9.831889812	0.0105162275	0.9065249672	10.1415281756	10.0722506229	10.4013988503	10.0391788978	0.0	0.0	7.1802802555	10.0228037224	10.1601796402	0.0	0.0	10.1698606501	0.0	0.0	9.9735458121	0.0
E1585_248	3.5603032122	1.5320101897	10.3210716193	5.2117510489	0.0	0.0	3.1392506835	10.6721139083	0.0	10.9110013048	0.0	1.1528286707	11.0160546255	0.8079615387	0.0	5.376199712	10.3634393989	10.7162062322	0.0
E747_657	0.0	3.4730739254	10.9136563454	0.0	0.0	0.0	0.0	11.3627295035	0.0	10.8442669081	2.80703383	5.6234809601	10.868217635	3.7023441086	4.2794309122	0.0	0.0	10.6296844799	5.8249129522
E1388_390	0.0	0.0	11.0079023613	0.0	0.0	0.0	3.9024559551	11.1639382558	0.0	11.208881573	6.4028927827	0.9745364537	10.8234836499	0.0	2.9552355207	4.3396231481	10.3961178815	0.0	0.0
E319_143	0.0	9.6182706451	5.7057402909	4.0370026527	0.0	5.2494590025	0.0	0.0	11.6341610012	0.0	0.0	0.0	0.0	0.0	0.0	6.3126761732	0.0	11.4347341515	11.5929969224
E568_418	9.7009092973	5.5900627587	0.0	9.9969653368	10.2488101622	9.8345059325	9.9776154201	2.2725404672	0.0	5.5151794094	10.0987577271	9.8115021704	2.8791866297	9.5742245135	10.1046646085	2.5310246362	0.0	10.0396342619	0.0
E114_166	0.0	5.4683032932	10.2599075239	4.9573071917	8.7458869437	0.0	0.0	0.0	11.4976777755	0.0	0.0	0.8684263136	0.0	7.3299722366	11.0609313534	0.0	11.5922182079	0.0	0.0
E1136_650	9.2244499628	3.3919113704	0.0	10.107626382	9.6148295611	0.0	9.9434004977	0.0	9.4832638681	0.0	9.8071241938	9.8057575549	0.0	10.0239953307	9.853989676	3.0359610994	0.0	10.3012604414	9.6241328336
E1955_328	3.0781085038	0.0	10.8105909688	5.8165080273	0.0	0.0	0.0	10.4879839024	0.0	10.8080659317	0.0	0.0	10.5160176036	0.0	0.0	1.0506052185	10.9009856892	10.5724161878	4.2400265923
E1445_474	1.5285063719	0.0	11.0475597811	1.6798194852	1.5306910871	0.0	0.0	10.8021770209	10.963317108	10.7134598243	0.5293502032	0.0	10.4122404388	0.0	0.0	0.0	0.0	9.9734094503	5.7735534048
E594_701	0.0	0.0	10.5157004	0.0	0.0	5.9988872577	0.0	10.3785443596	10.5577536819	10.3623866335	0.0	0.0	10.4381341992	3.404100474	4.7101064686	0.0	10.7914020966	10.1429870084	0.0
E1290_119	0.0	11.2752854351	0.0	5.3291480678	0.0	0.0	0.0	1.703918571	0.0	10.6087563836	11.2001505852	0.0	0.0	0.0	10.4417395636	7.7415931331	0.0	10.9416368152	0.0
E797_250	0.0	3.3544401182	10.1014912298	0.0	0.0	0.0	0.0	0.0	10.8441210019	10.6396242416	1.2782664653	4.5730628199	10.4448395178	0.0	0.0	2.2516927632	10.7554065063	11.1762540144	0.0
E225_368	0.0	5.3373655252	0.0	0.0	0.0	11.1216382796	0.0	0.0	10.8845818828	10.744958849	0.0	0.0	0.0	0.0	10.951330647	5.1827132927	0.0	0.0	11.0466715607
E168_137	0.0	10.7176660253	5.0872884993	6.5662611127	0.0	1.8569626085	0.0	3.4354353817	10.6213115472	10.8505889407	10.6998987091	2.8706161722	3.6407390591	4.5615531788	10.3960340622	7.071118477	0.0	10.6224125518	0.0
E1775_376	3.4256337567	0.0	0.0	0.0	0.0	10.6419114664	7.0206011828	0.0	10.3428527439	10.3883528557	10.2740378936	5.60961109	4.3813052165	10.3334571656	10.7204715021	5.9975208688	3.2159020761	10.3185027913	0.0
E1468_472	9.7675296516	0.0	0.0	10.256107095	0.0	9.8612741849	9.6068818434	0.0	10.1002020396	0.0	9.9943110698	9.6460273638	0.0	10.0173789529	10.0033397448	0.0	0.0	10.257382741	0.0
E1789_94	0.0	11.9169515886	0.0	0.6061740545	0.0	0.0	3.5142145536	4.9805370973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0497331011	0.0	0.0	11.9566584631
E1362_662	9.5985812144	0.0	4.3644471248	9.6581268611	9.744505952	9.9660676525	10.0899924575	0.0	0.0	1.3398735925	9.9244368233	10.1871731547	0.0	10.0567546606	0.0	0.5918140701	5.3095393955	10.2690720024	9.9394557647
E384_175	0.0	8.3930832204	10.8568130119	0.0	0.0	7.83969433	0.0	0.0	0.0	11.1675317979	0.0	0.0	0.0	4.4132010034	11.3196848205	5.1293757136	11.385718752	0.0	0.0
E507_744	0.0	0.0	10.3374411719	0.0	0.0	0.0	0.0	10.4849230321	10.9505585123	10.6700156603	0.0	0.0	10.6067898158	4.2014234884	0.0	0.4718559889	11.0317582334	0.0	0.0
E894_373	0.9344612256	0.0	0.0	0.0	10.7094188691	10.7519114259	0.0	5.4809429517	10.9613898713	0.0	0.0	0.0	0.0	0.0	11.1883006359	0.0	0.0	0.0	11.1255096079
E1592_152	0.0	10.8323121153	0.0	0.0	0.0	0.0	3.3223686439	0.0	11.2307506223	0.0	11.6311450321	0.0	0.0	4.1600392383	0.0	0.0	11.3329902367	0.0	0.0
E834_796	5.9735071068	1.3098493158	10.9010617099	0.0	4.05658529	5.2958650166	0.0	11.1627485446	0.0	11.387994036	2.1292602183	3.1616633114	11.5229288369	0.0	0.0	5.4039770737	0.0	0.0	2.9271585387
E1198_713	10.7706607877	3.7096286172	5.9783251578	10.429522926	11.0766473151	10.6549092351	10.5775042363	1.2443460295	0.0	3.6040944161	0.0	10.5440964692	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E757_521	10.0533322359	0.0	0.0	9.8718933838	10.5078194926	9.8151623475	10.0911495516	0.0	0.0	0.0	0.0	10.3911820738	1.0614730638	10.6939521477	10.5855142651	0.0	4.6219129707	0.0	0.0
E150_782	10.3197610621	0.7527435449	2.5177480012	10.7852931244	0.0	10.6503496291	10.4014217735	0.0	0.0	6.4277753513	0.0	10.2019244927	3.9262604674	10.1319112322	10.6144196293	0.3934522297	5.0359669044	0.0	0.0
E1644_448	7.5285874925	0.0	0.0	7.9101927993	0.0	0.0	9.0151166363	4.6860633872	10.8280463749	10.6742484708	10.6823285752	8.7735875075	0.0	0.0	10.6830487845	5.4543852153	0.0	10.8312576386	0.0
E443_357	7.0911316631	4.1242548977	0.0	0.0	10.6901031624	0.0	0.0	4.7971547104	0.0	11.1635594256	0.0	0.0	1.2311293836	10.7507764813	11.0305596013	0.037165638	3.945441479	0.0	11.0012167646
E860_310	0.0	0.0	0.0	0.0	10.3430956861	10.4870117123	0.0	0.0	10.5438090898	10.3428922712	0.0	0.0	0.0	0.0	10.4880046167	5.226343998	0.0	10.5801352333	10.5293297763
E683_395	9.4201762053	0.0	1.4851756201	9.3568565275	10.2602234898	0.0	9.4435928941	4.5652263548	0.0	0.0	10.3868616531	8.8140307332	4.6664459656	10.5080026501	10.2289398211	0.0	0.0	10.3589242104	9.8750735406
E1776_314	0.0	0.0	0.0	0.0	10.8481850569	10.5583122618	0.0	5.1104446231	10.5548397761	10.2994876625	0.0	3.6949084889	0.0	6.2845002784	10.1061139486	3.8872899843	0.0	10.1445865287	10.5706350083
E1450_314	6.6783601847	0.0	5.4796443476	0.0	11.3671210717	10.8116794169	4.1524674145	6.0399660501	0.0	0.0	0.0	0.0	8.6619415775	0.0	11.2996221906	5.7194141097	0.0	0.0	11.2058407641
E1341_383	0.0	0.0	0.0	0.0	11.2330500676	11.4481382766	4.8335562982	0.0	0.0	11.3178252219	0.0	0.0982255308	6.5566214941	0.0	0.0	0.0	0.0	11.0562731822	0.0
E895_142	0.0	10.6564638233	5.1688684752	2.7341342332	0.0	3.6641529993	0.0	0.0	0.0	0.0	11.3956056037	0.0	2.0838214122	0.0	0.0	5.9378312685	11.3841335939	0.0	11.5054063808
E415_10	2.0510435136	11.3770498757	0.0	0.0	0.0	0.0	0.0	2.324092678	0.0	4.4191400938	11.5109198814	0.0	0.0	0.0	3.0625407232	12.0823025537	5.7713508501	0.0	0.0
E1403_381	4.2703961391	0.0	0.0	0.0	0.0	11.6940146891	2.2308854285	0.0	0.0	11.676254064	0.0	4.8928933416	0.0	0.0	11.6648102426	6.914026351	0.0	0.0	0.0
E1132_625	0.0	1.6817528422	10.740890343	5.451616799	1.4296189259	0.0	0.0	10.8439032369	10.3273294834	10.3577486345	0.0	0.0	10.1122838499	0.0	4.0067433648	4.5387422778	10.2210888417	10.429545544	6.6168185564
