DMRT1,FGF9,RSPO1,DHH,CTNNB1,PGD2,WT1mKTS,SRY,DKK1,WNT4,CBX2,AMH,NR0B1,NR5A1,WT1pKTS,FOXL2,UGR,SOX9,GATA4,Time,Experiment
6.725093009,3.4843274635,9.6423849317,4.0613708458,10.2361110132,2.0318835799,10.3085347283,10.0992547309,6.7303912141,10.0577107501,4.7609774334,4.9150671422,10.7640741993,3.9454533347,9.9440101088,7.9232201128,0.904456916,2.1586799704,10.3365862737,71.6365698467999,1
9.8082225566,3.7701056879,9.4494216491,2.6225130456,7.0592556907,4.9301847101,9.8611851838,10.1741937125,10.1635583584,10.0054082189,5.654445152,0.555448059,9.9632315664,9.4449390014,9.9842471579,3.5523854023,2.0331123887,7.761700442,9.9464112173,82.0398654410443,1
9.7235773775,9.6221989693,3.0155700513,9.6894617491,3.2805785678,9.9844753711,9.6297443428,9.7154536708,9.4230925975,1.7651161597,3.0649601736,9.2067483803,7.3949816803,9.5994820097,9.5017870619,2.4541852518,1.4999047491,10.0021595804,9.8201332757,150.86512666283,1
3.0012302588,1.2589245109,2.4279140225,5.3650994136,5.0033911689,0.3956654751,10.1271164086,0.9601974993,1.2012298761,3.9527528468,11.3261191565,2.7050112205,3.6544756011,10.193484608,10.3436131317,0.2940023324,10.6828676537,1.5224369137,11.026314291,14.2076087004706,1
10.1017042444,9.2466263243,3.1273136315,9.186377992,2.7246181446,8.847742266,9.7794694141,9.6012669318,10.0246898808,2.5986518428,1.9521652476,8.766547618,8.6660540622,9.9515950635,9.8815643662,1.2323517936,1.7568448543,9.865818893,9.7020058119,125.238448714725,1
9.6513154016,10.0450839134,2.2525508733,9.8128973944,1.2369429027,9.5415186328,9.5935433315,9.6963131083,9.7540428057,3.8867365512,2.484282449,9.5269697407,2.9208251696,9.7953548096,9.5586592121,2.9519934449,2.8684928915,9.879520526,9.3997174867,151.294447397175,1
9.7300910021,9.826519565,1.9448402435,9.8995818054,5.958827423,9.5671420669,9.6851431109,9.814960912,10.0638713366,3.4415577608,2.3220952111,9.4405056155,3.7755473203,9.3107421479,9.3470850037,1.1398755857,2.4284816195,9.2540734605,10.0481799741,144.187904160954,1
9.2200517962,2.7586327548,9.9225679724,2.3616581693,8.5395955915,5.5964595345,10.0789485727,10.3694033119,9.1112329495,10.2059995454,3.6730401204,1.5370370304,10.3608979828,8.6772838766,10.049474712,1.7546924253,4.9676157863,6.4254554244,9.9079339438,77.4369078116164,1
1.7327447941,5.9854792019,5.1064683821,3.4848247667,4.9905941247,3.1480807274,10.5077303131,10.238497596,3.8146669269,7.9875796383,9.9557778954,5.7161298641,10.157970331,11.1159554568,10.1810817353,3.5224379411,6.0150116888,1.6691318351,10.328998394,39.4258656214612,1
10.4864663416,1.5905693796,6.9733642249,2.4345168719,8.0177793577,1.4610296755,10.487369624,10.3487082904,10.465890514,7.7674175177,1.4083958981,4.4876428966,10.1002076664,5.5159942791,10.2321114837,4.1549050747,3.2308465915,3.7927026064,10.4556796136,98.1699527756869,1
9.9239220701,9.5772368435,4.4170222398,9.5434766105,4.3171470818,9.7247716728,9.3243139391,9.7677014379,9.7363856721,4.6093334469,4.7576744407,9.8344868077,4.411349498,9.7652198032,9.5558343236,1.7541933184,0.3526493068,9.49825976,9.8884413677,156.094305316272,1
9.7340523827,2.9058605777,10.0533852641,1.318323161,7.0411866738,0.3092106973,10.0103862575,9.9242699487,10.2912600602,9.8370184322,3.8157489626,3.5772738485,10.0536568643,7.5039099831,10.409200347,3.5537576483,2.2549192556,6.1413351091,10.0686084487,81.8882365340806,1
10.0620558148,4.9905016848,7.4394016001,8.0096079708,4.7910578711,6.4918818306,10.6814182463,9.89870875,10.0267158895,7.9210180106,1.4529528995,7.6444044036,10.2137373019,9.218222373,10.0907476078,3.5484269891,1.6902460829,8.5360082815,10.0005852999,104.711549638088,1
1.5653755923,5.0593265403,4.401153402,6.0647085223,2.5617132407,1.8120299369,10.4680601345,6.0653978416,4.382334512,8.4616758003,10.6131151168,2.3524217359,9.0291079968,10.5489941076,10.7872344173,1.3057352244,10.0236835685,3.2533579181,10.6584549769,30.4469048055987,1
10.0712364169,0.7652341779,10.0279236443,0.9776726089,4.1906008418,3.4589225535,10.3678503137,10.018120199,9.7398356412,10.1679882888,5.4970426757,1.7266969916,10.2123241826,6.453157833,9.7379332238,0.6117231182,1.409227856,3.5221795004,10.3557640396,82.3963558134651,1
9.8231738771,9.562007536,1.5282304304,9.3232675666,1.7450952255,9.9278553867,9.7836311114,10.1829048233,9.5463955987,0.7715679865,1.5984449525,9.446557114,1.962768408,9.7104684719,9.5938542602,2.0599949884,1.0706411094,9.926152706,9.3414473049,143.004183123557,1
0.8261927571,4.4411185574,1.0376933713,2.9300160671,0.6255470775,3.0842256588,10.5667839554,8.1184566834,3.4811634776,8.8286362755,10.7904269419,3.0488085765,9.6009275501,10.2202223084,10.7333820911,4.9329858739,10.001716526,3.5195188277,10.2250296906,32.2981562231009,1
9.6588075801,9.7580858122,2.8652145083,10.0362231875,0.5047336532,9.9649375172,9.3060694936,9.3523514581,9.7198407264,1.6876830935,2.9391087426,9.4522560555,4.842810049,9.0325328848,10.1549840608,1.9786392901,2.4642232861,9.9268184077,9.5886629506,153.293443505184,1
10.0488156564,7.2707800131,0.9355504091,7.5526073434,3.1917354888,7.5617367133,10.0068588256,10.0797561809,9.9922250687,6.3291541364,4.0640629332,7.4489256718,9.7666393585,10.2278497954,9.1717577377,3.6249742322,0.171700114,10.1231075172,10.2767086106,117.14603612273,1
9.8388841234,9.618707497,6.5160786671,9.4064747267,1.8459924052,9.865934531,9.9169644823,9.6627658538,9.5893826828,4.0345246725,3.0475090532,9.5690820377,4.4623067341,9.4897766089,9.2387198571,2.6507811716,1.2569364951,9.8633249015,9.9556662483,140.548226880066,1
9.6683760468,9.7199411674,3.3087032974,9.3982009279,3.1672768012,9.5529498612,9.6948045173,9.7003858769,9.9540114734,0.6584839982,5.1737901441,9.5041735055,3.2945393073,9.7179511145,10.0911497539,4.2429897828,4.9782662511,9.7002942843,9.4000304332,146.880840596476,1
6.3751048618,3.2920879025,5.0178514159,4.3248928869,3.5156649121,4.2258241778,10.7695193931,4.2379663365,0.3897720807,5.6454870993,10.1467046808,2.9617412439,8.8248959927,10.4139544349,10.7654087611,3.3834542866,10.5484228217,0.8843578866,10.8281845675,22.3594620726586,1
10.0322537701,0.7317321333,10.0865104731,1.3811686742,3.425472025,2.7397808757,9.9941199459,10.0077292066,10.1506232274,10.056220212,3.8179325216,1.8823193251,10.1205754322,4.2661174717,10.3056891594,1.0113833332,4.0842523655,1.1180529751,10.19850301,82.1193551805266,1
4.7562109667,0.6755565358,4.4474807176,3.9292832811,4.7120469977,1.924459055,10.3690472878,3.5368639592,4.732432045,10.6450880871,9.4221583344,1.9520103144,10.3893795104,10.5992761377,10.8172999937,2.4031740995,7.9155464233,5.3719249812,10.3289353047,45.6234818779855,1
5.582781366,4.0219603137,3.0204121051,6.2150086483,4.5569478556,5.6658206375,10.1127578394,5.504426141,4.4705098567,5.8632382834,10.6303111294,4.9768148588,1.9071481253,10.9986923673,10.2268957009,3.4106202239,11.2568387479,1.5996084677,10.2755826785,2.04980096445512,1
9.7624564071,9.9363554482,2.0487279196,9.1918855034,4.7154269243,9.9492753824,9.4900226356,9.6419808251,9.7677004753,2.9019522783,1.7947452699,9.6150120486,2.1806113996,9.9341066196,9.4943722844,0.7102205123,2.5098159643,9.5540307065,9.8436120125,140.507833689603,1
10.0325647769,9.8015148675,4.2223332712,9.613254549,4.1328132053,9.7456584935,9.2552607096,9.9702191886,9.6702509512,1.6089063476,3.4419580576,9.4490034932,3.0024673562,9.3363212147,9.5196577473,0.0347286929,2.7986290183,9.9003124909,9.8257250962,154.687652198294,1
10.1439390926,0.7613240044,4.1230653867,4.3352882464,1.89027226,3.3858657878,10.2322941073,10.3552257944,10.1772767724,4.3632771506,1.8761779532,0.9737345434,10.1485128336,10.0137132527,9.8128406879,2.1581905392,0.4475495619,9.9365429283,10.0811254475,112.252034112148,1
9.6368336329,9.6879435039,0.3758377124,9.7675598556,1.5338009922,9.53892994,9.9519051037,9.9903333303,9.2543045098,2.2746915374,4.6902197008,9.5920013848,4.5558713469,9.7256269198,9.7785256435,0.3760399647,1.1190715663,9.7538040529,9.5360563086,140.257836246435,1
9.9880739903,2.7139011836,8.5720251092,2.4911921061,7.1831386908,2.011934796,10.497568835,10.4510071371,10.4693795753,8.0231479358,2.06738048,2.7910270289,10.0164598676,3.4160320724,10.336259262,0.0447861474,3.6390674461,5.1348881528,10.5877532924,96.4516143650067,1
9.9270560197,9.5216980709,4.8316531964,9.9201616801,1.66289223,9.9468498594,9.2687416991,9.9229376072,9.4990496601,1.2128434324,2.8266315781,9.8475516852,4.2809243754,9.5467482707,9.967433058,2.7183622466,0.3537935287,9.2897799074,9.4068393518,157.431121744513,1
1.3042807011,4.8580618317,9.1522962636,4.8942677669,8.1985192838,4.3144044026,10.3752457072,9.7448028512,4.4611800187,10.2734808984,9.8103679593,6.3651877641,10.4176066315,10.0116056101,10.2917646904,4.2141788965,1.0699298484,4.6241196605,9.8918051436,55.5452819043881,1
10.574256447,2.6838334456,10.1617004001,2.6377945786,4.6985241133,1.3108879831,9.7206751543,10.1682818392,10.0956587743,10.1036492058,4.064903756,1.057129462,10.2809485582,5.3954001749,9.8809133234,4.9584115276,0.1234261074,3.0268252452,9.6980711609,84.1471106482597,1
9.7357589822,0.6484389957,10.24250993,2.9919552884,4.4142765246,4.8375255413,10.0327487026,9.7289278977,10.4708404815,10.1862817854,2.7275546888,3.1947137954,9.8603250453,6.8575025408,10.2600909906,2.573685712,0.0638055662,2.8854304148,10.1204339337,81.8267503896201,1
5.4153647188,2.7987034223,4.7529367797,5.0766631087,0.141253975,3.7216538076,10.7084015662,7.5621765144,3.3516989424,10.1308830143,10.1105536117,0.8619391573,8.3017464505,10.7933439892,11.0539298074,3.0901701772,4.8839980369,3.4472276975,10.577565744,40.2723225093033,1
6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,13.0490957479,6.4219934744,6.4219934744,0.0,1
9.6731991943,9.093222039,2.4026602158,9.6104424391,3.1054131828,10.1213524072,9.5695963851,9.327726324,9.7336537761,1.8035583093,1.154739019,9.3056667338,7.1982623171,9.8894002517,9.9453801446,2.9554337524,3.447319886,9.5925923995,9.9404665567,146.571844121678,1
7.1075684133,1.5257867996,5.5917185403,5.2427225494,2.1053932925,4.235925831,10.6517840847,4.851945596,1.3106633396,1.9940545264,10.1964256587,4.5967585428,3.7621901842,10.7019466525,10.6809236376,4.6364038553,10.6462438692,4.1360987257,10.9375291505,12.4478521428046,1
2.5518364345,5.0349037032,3.7644341296,0.6538229746,1.7030314285,4.9410602988,10.5626745581,8.905043713,4.4281090672,9.895090783,10.1199043453,3.2161054249,10.2696805105,10.2696268523,9.8150544827,5.6453736103,9.6503894965,4.5340461441,10.6412253183,42.1723347357031,1
7.3869657236,4.2964351477,1.9270119738,4.8483701933,0.8766432542,1.3008857218,10.7566192175,5.1444186847,5.6339133325,10.4369570883,4.9124886708,1.9869417679,10.62052236,10.6972908578,10.564140911,6.5778057039,4.129206635,4.2575431341,10.713215013,51.3890517073079,1
9.6607212247,9.3384216747,1.2040544984,9.7207024376,0.2156919299,9.723295766,9.6658826458,9.9521806489,9.3885500397,5.3053778485,1.9550445804,9.7990049353,1.2527402166,9.5111994326,9.9241123966,2.5408734227,4.4434259551,9.7736164337,9.7411252672,141.909398596782,1
9.8017141357,9.6812565242,3.6545100416,9.5313398805,0.6130176647,9.3341884261,9.7016545518,9.9329947697,9.4821114301,0.5862509042,2.6759150676,9.7062678442,4.1882765703,9.5167608182,9.5375807664,3.9504708292,2.7396444395,9.8733884416,10.0811122583,159.075231329251,1
9.9324124131,3.3215769562,8.5735416372,2.2695719911,2.5111757772,0.9207677593,10.0232757356,9.5357866795,9.6936221729,9.7361353583,8.6802513424,1.1483127962,9.7731706082,10.298332292,9.8433649768,0.9865615268,3.5586212139,9.4514341408,9.9591822846,83.3301209735182,1
9.5809679877,9.8794929495,0.9069941557,9.7803157914,4.9430088421,9.9927389144,9.9705693463,9.4134548965,9.9597890888,5.7565167949,2.3688007501,9.4029410439,2.3827792171,9.5706035952,9.4233347191,0.5549715435,0.3348984717,9.7304149565,9.3633160497,147.637856543146,1
9.6187669952,9.4565072293,1.7211668141,10.1241362043,4.1047864585,9.5682799965,9.3894021668,9.7399123731,9.9577135588,3.6985751252,0.4208687245,9.509837179,6.2348689009,9.1461632069,9.5747300647,0.1845338993,2.5267669688,9.7854370854,10.0730290609,143.887286922155,1
9.9807950333,9.7699015427,1.7924718625,9.483219063,1.4551843937,9.2924005153,9.7862564263,10.0305308728,9.9680732784,0.3383317199,0.9434490579,7.5428584298,9.0294977808,9.7902054341,9.8805142585,0.9404533188,2.2123310653,9.3407386706,9.3682076176,127.658108002484,1
10.5565181252,2.2889677376,8.4955188551,3.167696714,6.9933499496,4.9156854062,10.2268712473,10.3892790774,9.7748674342,8.8054360806,2.3965620776,2.7709021961,10.2660251074,5.9724524913,10.1539550337,3.1610583879,1.0336976168,6.354904497,10.624983815,94.4915611427354,1
9.364122057,3.4306101726,10.0373125706,0.0156963726,7.8716718528,3.9223503053,9.909306329,10.0393863326,9.4161714457,10.1585395061,1.6138477086,3.8180919175,10.1493203465,8.1992774527,10.4689702046,0.745592616,2.0131975354,2.4770884699,10.3799652055,77.4360348598376,1
2.346618108,2.8169068147,5.5566370819,4.684978927,4.8340740963,2.4825537792,9.777250275,10.7088757033,3.9363111574,10.4165904914,9.2647173217,3.3108399622,10.2529260683,10.387789539,10.3282298817,4.3311405571,0.9656577309,4.1684645079,10.5076769966,53.2716961561084,1
2.1423438775,3.2804601968,6.3339876022,5.148988006,3.8945252781,0.2369663486,10.3090894764,10.1215685497,4.6152413812,10.4791541481,8.6751453137,3.1799807235,9.2236111404,11.0824543877,10.4817999085,6.1239665129,4.2842246492,4.1837426276,10.3625561715,50.1463116471106,1
10.1261056843,3.1884605083,8.9024362732,4.1534257673,5.6579177675,3.7506774624,10.2352865842,10.4039762151,10.0659005427,10.0763709607,1.3238216603,4.752612912,10.2593963789,2.7718794702,10.2082862868,3.1763883609,0.1860635932,2.1852444774,10.1805217825,85.782528709752,1
9.9923282847,3.6391883156,10.118652169,3.1841549035,7.5136004926,4.5873249509,10.3251167326,9.6917397996,10.0353946664,9.9263707132,3.378531267,2.6107750624,9.8092690986,5.2867235769,10.4035747641,4.6730673263,1.8079598771,1.4295582204,10.2155927095,82.5359266682943,1
2.1249305852,1.8834064614,0.7638642805,4.4685397872,4.9372530987,5.6412529283,10.458842714,4.9705812015,4.0896448615,7.136963458,10.7607365091,4.5369073096,6.0679152832,10.8148938054,10.1197402006,4.1264578726,10.9636467427,7.4929652034,10.4263109964,1.23965103520099,1
9.7268122039,9.5487605236,2.7621283663,9.6979540575,2.1096481444,9.3549343561,9.7195352829,9.6943117567,10.0399425902,4.9177912104,1.952633584,9.6418347811,6.0461158872,9.6719765583,9.7311550897,0.5156323984,4.5701230904,9.3343056935,9.91661652,144.69104256733,1
9.8519832574,9.6324789508,4.7473688069,9.4472275136,0.1595471834,9.115284786,9.9442627487,9.8488009482,10.0363667349,0.9355754187,2.7597519224,9.4948913215,5.7964594883,9.5513696496,9.2756242229,4.7494854031,0.0010667577,9.8681388064,9.8837120631,137.770331763156,1
5.0120120156,4.1251564041,5.722993777,2.2855417002,1.9042748992,4.0282072888,10.3508604783,9.2780729428,5.2765599243,9.8133045518,10.4339273921,2.6229812434,10.0026496811,10.8039718608,10.1074115043,4.1707945836,5.9830371138,1.3135557139,10.6761573965,39.0169933435181,1
9.7852343216,9.5741229309,2.0158201062,9.6477733174,4.5113546951,9.9050357468,9.8952262724,9.2565134912,9.7146664365,4.8061492866,1.867278962,9.7760068783,6.9988939009,9.7144666477,9.4857440852,1.1566860177,2.7440267434,9.4824909404,9.7562565977,141.506157556383,1
6.0118509596,0.0809910591,4.6448422142,4.4206845292,1.7621222128,2.2039357484,10.6369494711,3.8781534427,3.6582100471,9.5925896656,10.7450807831,0.2705055467,7.0735863633,10.670336348,10.3116778731,4.9779920819,10.3610194962,3.4524434042,10.4479387341,28.5070983218721,1
6.5034032014,5.6327830952,4.1359847702,6.2035497438,3.9439759127,5.2908394347,11.1440987406,6.8093972679,1.6485031161,0.1523808215,10.3180402576,1.2311130577,2.1744936127,10.2672180915,10.5418495263,1.8345916374,10.3917938733,2.7417203472,10.9607139256,16.9353858424243,1
9.7528929166,4.0460321606,9.7429490025,4.3074481406,8.4687569076,2.9505969369,10.023520973,10.2870315589,9.6279119339,10.180456616,5.6050824987,3.6897548394,10.2210348922,5.6337278859,10.0966425434,5.7876408438,0.760807494,3.8032954245,10.2149027319,79.1682134634528,1
10.1766540541,7.2991207214,0.3794059699,7.9962676969,2.504188094,7.9917171464,9.940683369,9.9679704409,9.8891140478,4.827957262,5.2858975639,7.7640213694,9.9056208779,10.0382518598,9.9522040301,3.2376983305,1.4895025674,10.014025993,9.8492983444,118.097996702302,1
6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,6.4219934744,13.0490957479,6.4219934744,6.4219934744,0.0,1
3.560723308,3.9363408284,3.8238206336,2.9066612543,2.1746797378,1.9332464902,10.4001444232,1.1375429569,4.7525633921,5.6143149126,10.5575492378,1.8787747745,3.1025966402,10.6841590411,10.5626681936,2.6838199526,10.8716431682,5.7146824538,10.9089262803,15.5619238682848,1
9.985636509,9.419441216,4.2212214902,9.3831500468,1.7440048824,9.5016198575,9.4391639269,9.913155744,9.4067472327,0.5553222165,3.1041009001,9.6951996135,6.9729780996,9.8142011202,9.8377595996,0.6814882487,1.4296101437,9.8016874977,9.8006356963,141.767935411982,1
2.8718521029,2.9801994751,2.5230617656,0.305919367,5.1732784914,5.3006856904,10.6068166196,5.2031159427,0.3534905161,9.863673065,10.1876788128,1.9111976023,8.959899598,10.4285611477,10.2359485253,4.9032606771,10.6323178803,5.597007776,10.5258811294,29.6588547758515,1
3.4089642696,3.117379779,4.497280046,4.0312032568,4.2722155293,5.6311308621,10.2180615225,4.5492500052,3.5028034209,4.096501858,10.7272588453,8.1676273317,6.1682979225,10.367639819,10.7834394475,4.7882483789,10.97653019,3.5982357138,10.5076135979,16.9304097244949,1
9.2852331315,9.4662998414,2.9098281319,9.785476077,1.4310417538,9.352386942,9.9040094025,9.2101894183,9.9215124208,1.486647931,3.1841990295,9.7410141684,2.9583334117,10.0958320671,9.5853056773,5.0183367162,3.2214386352,9.7724740391,9.9172595865,141.243036298038,1
9.6487461846,9.5091447054,3.3012304587,9.50168591,2.3451672338,9.4974368235,9.6083768541,9.6770388253,9.7329765249,0.5710464927,4.2052323785,9.9550482822,2.4302582227,9.8047585083,9.4466304889,0.9053150629,3.1709072498,10.0157514664,9.8432818197,142.674866771549,1
10.067750944,9.769415185,4.6582580102,9.7455538451,3.5432552433,9.7059811576,9.6744765106,10.1026925607,9.5933902615,3.3263080269,2.0093331181,9.2956468422,3.3336131678,9.6413537061,9.4127761437,3.2998880461,2.0011149496,9.1869270914,9.8514354041,145.491229256925,1
4.8598807209,3.2379306484,2.1984686583,2.8969226108,3.8942761605,1.2163167032,10.2864690869,4.5982969282,5.7922758347,9.2698279242,11.0319240214,5.2442019265,4.0701547236,10.2646243705,10.6983163961,1.8124349386,10.6751582108,3.5448607642,10.3607639425,27.6587196683615,1
